,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
758,758,инженер асту,Новосибирск,,,ЭМА,2019-10-14T06:53:26+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности : Пуско-наладочные работы в офисе и на объектах автоматизации в электроэнергетике; Конфигурирование серверного и коммуникационного оборудования; Инсталляция ОС и специализированных программных продуктов; Техническая поддержка собственного продукта компании. Требования : Знание: Сетевого и серверного оборудования, принципов построения локальных вычислительных сетей; Опыт работы с ОС Windows и Linux; Опыт работы в сфере: Информационные технологии, тепло-, электроэнергетика не менее 1 года; Готовность изучать новые технологии, работать в команде; Готовность изучать специализированное ПО для автоматизации в области энергетики; Готовность к командировкам по всей территории РФ. Образование высшее по специальностям в сфере IT-технологий, автоматизации производства, электротехники и электроэнергетики. Будет плюсом: Знание основ БД Oracle (PL/SQL); Работа с виртуализированными средами (VMware); Практический опыт работы с автоматизированными системами управления в электроэнергетике; Чтение проектной документации. Условия : Работа в динамично развивающейся компании; Профессиональный и личностный рост в дружной команде; Достойная заработная плата; Командировки Стабильность и гарантии — оформление согласно ТК РФ; Современный офис, по линии метро.",,,,
