,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
329,329,senior front end developer,Новосибирск,,,Agiloft,2019-09-30T23:59:58+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"Удалённая работа. Долгосрочный контракт. Фултайм. Прямой работодатель. Гибкий график. The Senior Front-end Developer will join the development team responsible for implementation, improvement and maintenance of the Agiloft front-end architecture. The ideal candidate will have demonstrated experience with the development and maintenance of Enterprise-grade applications as well as the application of modern frontend frameworks. This is a remote-only position. You must be comfortable with setting your own schedule and proactively collaborating in a globally dispersed team using a variety of communication channels. Job Responsibilities Design, build, and maintain efficient, reusable, and reliable front-end code. Build cross-browser solutions optimized for a wide range of devices. Identify UI problems and bugs and devise elegant solutions. Make strategic technical decisions related to new products and functionalities. Help maintain code quality. Onboard and mentor new team members. Job Requirements A minimum of three years of experience in working on large projects/Enterprise applications including, but not limited to version control tools, automated software testing, automating software build tools Strong knowledge of HTML5, CSS3, JavaScript and modern frontend development frameworks Knowledgeable about UI development concepts like Responsive Design, SPA, Modular Design Working knowledge of Java Experience with Struts 2, JSP Popular JS frameworks like Vue, React, Angular Relational databases such as MySQL, MSSQL, Oracle Rest API implementation ABOUT COMPANY AGILOFT.com is an award-winning provider of business software trusted by more than 3 million users at Fortune 100 companies, startups, and public-sector organizations worldwide. One of the fastest-growing companies in Silicon Valley, it continues to win industry awards including a gold Stevie award for platform as a service, PC Magazine&#39;s best contract management system, and Info-Tech&#39;s best value for money for its Service Desk application. Agiloft is also the only company with the confidence to provide an unconditional satisfaction guarantee on both software and implementation services, a distinction that has earned it a five-star rating on review sites like Gartner&#39;s Capterra. Our clients ranging in size from tiny startups to giants like - CHEVRON, NASA, NEC. Product suite includes: Contract management, Customer support, ITIL service management, Workflow management, Licence management, Regulatory compliance.",,,,Vue|React|AngularJS|MySQL|ORACLE|Struts|JSP|JavaScript|HTML5|CSS3|API|REST
