,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
810,810,специалист отдела it,Екатеринбург,30000.0,30000.0,Автобан,2019-10-18T15:50:23+0300,Нет опыта,Полный день,Полная занятость,"Сеть дилерских автоцентров ГК «Автобан», приглашает на работу Специалиста отдела IT. Требования: - Высшее образование - Аналитический склад ума, умение работать в режиме многозадачности, быстро усваивать материал - Рассмотрим без опыта работа Обязанности: Администрирование БД Консультирование пользователей Диспетчеризация заявок Разбор стандартных/нестандартных ситуаций Условия работы: Мы стараемся создать условия для развития наших сотрудников: + Официальное трудоустройство (соц.пакет, &quot;белая&quot; заработная плата) + Уровень оплаты труда: 30 000 (подробности на собеседовании с руководителем) + График работы: 5/2, с 9-00 до 18-00 + Дружный коллектив + Возможность карьерного роста + Кафе на территории салона + Комфортное рабочее место + Место работы: ул. Металлургов (ВИЗ)",,,,
990,990,специалист отдела it,Екатеринбург,,30000.0,Связной,2019-10-21T09:09:14+0300,От 1 года до 3 лет,Сменный график,Полная занятость,"Компания Связной — крупнейшая в мире розничная сеть в сегменте высоких технологий с более чем 5,5 тысяч магазинов. Компания работает в 1300 городах по всей России, более 30 тысяч продавцов-консультантов обслуживают более 2 миллионов покупателей в день. В группу Мониторинга инфраструктуры и открыт набор Дежурного инженера. Обязанности: Анализ данных, полученных из систем мониторинга; Оперативная оценка текущей ситуации, определение масштаба проблемы и выявление пострадавших сервисов; Оперативное предоставление отчета по наличию аварий и качеству предоставляемых услуг; Анализ проблем и выявление причин их возникновения; Координация решения инцидента; Контроль необходимости оповещения руководства компании; Регистрация заявок в Servies Desk IT. Требования: Образование: Среднее специальное/Неполное высшее/Высшее; Желателен опыт в дежурной службе/ технической поддержке телеком оператора; Базовые знания в области ИТ- оборудования и программного обеспечения Личные качества: Ответственность, Высокие коммуникативные навыки, Стрессоустойчивость, Готовность работать с большим объемом информации и оперативно ее обрабатывать. Условия: Работа в офисе: г. Екатеринбург, ул. Хохрякова; Белая ЗП, 2 раза в месяц; Оформление по ТК РФ (отпуск, больничный); График работы: 2/2 день/ночь; Соцпакет (ДМС, скидки на товары и услуги компании, льготы на фитнес); Молодой, дружный коллектив; Получение огромного опыта в решении широкого спектра не только IT, но и &quot; бизнесовых&quot; проблем, коммуникации от сотрудников салона до начальников отделов и топ-менеджеров.."," Образование: Среднее специальное/Неполное высшее/Высшее; Желателен опыт в дежурной службе/ технической поддержке телеком оператора; Базовые знания в области ИТ- оборудования и программного обеспечения Личные качества: Ответственность, Высокие коммуникативные навыки, Стрессоустойчивость, Готовность работать с большим объемом информации и оперативно ее обрабатывать. "," Анализ данных, полученных из систем мониторинга; Оперативная оценка текущей ситуации, определение масштаба проблемы и выявление пострадавших сервисов; Оперативное предоставление отчета по наличию аварий и качеству предоставляемых услуг; Анализ проблем и выявление причин их возникновения; Координация решения инцидента; Контроль необходимости оповещения руководства компании; Регистрация заявок в Servies Desk IT. "," Работа в офисе: г. Екатеринбург, ул. Хохрякова; Белая ЗП, 2 раза в месяц; Оформление по ТК РФ (отпуск, больничный); График работы: 2/2 день/ночь; Соцпакет (ДМС, скидки на товары и услуги компании, льготы на фитнес); Молодой, дружный коллектив; Получение огромного опыта в решении широкого спектра не только IT, но и &quot; бизнесовых&quot; проблем, коммуникации от сотрудников салона до начальников отделов и топ-менеджеров..",Высокая обучаемость|Желание развиваться в сфере IT|Стрессоустойчивость|Внимательность|Ответственность|Деловая коммуникация|Пользователь ПК|MS Outlook|Helpdesk
