,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
389,389,scala developer,Новосибирск,,,the_covert,2019-10-08T14:19:24+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Мы – the_covert. Создаем международные финансовые сервисы, которыми пользуются миллионы людей. У нас есть несколько классных продуктов, каждый из которых входит в ТОП-5 крупнейших в своей нише, а также много стартапов. На один из наших проектов ищем разработчика Scala , для участия в backend разработке крупного криптографического хранилища. Помогаем с релокацией в г. Санкт-Петербург. Задачи: Имплементация ключевых компонент разрабатываемых продуктов, а также библиотек для последующего использования всей командой; Разработка тестового покрытия для собственного кода; Участие в обучении младших сотрудников, техническое лидерство и ревью кода. Технологический стек: Scala, Finagle, PostgreSQL, Cassandra, Vue.js. Требования: Профильное образование; Опыт работы по специальности от 5-7 лет; Опыт программирования на Scala от 3-х лет; Опыт Reactive Web Application Development с использованием одного или нескольких из фреймворков: Finagle, Akka, Play, Spray; Глубокое понимание особенностей архитектуры JVM и её влияния на производительность высоконагруженных приложений; Знание особенностей реализации различных алгоритмов и структур данных. Понимание, как влияют эти особенности на производительность веб-приложений. Будет плюсом: Опыт работы с распределенными БД: Cassandra, MongoDB и т.д. Условия: Достойный уровень заработной платы для успешных кандидатов; Уютный офис с видом на Финский залив; Возможность перехода между проектами и развитие; Уникальная корпоративная культура; Отсутствие бюрократии; Возможность профессионального роста."," Профильное образование; Опыт работы по специальности от 5-7 лет; Опыт программирования на Scala от 3-х лет; Опыт Reactive Web Application Development с использованием одного или нескольких из фреймворков: Finagle, Akka, Play, Spray; Глубокое понимание особенностей архитектуры JVM и её влияния на производительность высоконагруженных приложений; Знание особенностей реализации различных алгоритмов и структур данных. Понимание, как влияют эти особенности на производительность веб-приложений. Будет плюсом: Опыт работы с распределенными БД: Cassandra, MongoDB и т.д. ",, Достойный уровень заработной платы для успешных кандидатов; Уютный офис с видом на Финский залив; Возможность перехода между проектами и развитие; Уникальная корпоративная культура; Отсутствие бюрократии; Возможность профессионального роста.,SCALA|MongoDB|Git|Akka|Cassandra|PostgreSQL
