,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
586,586,разработчик unity3d (middle senior),Челябинск,,,SWG games Lab,2019-10-17T14:37:09+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Задачи: разработка клиентской части игры; программирование пользовательских интерфейсов с использованием UGUI; программирование логики игры; оптимизация под мобильные устройства. Требования: уверенное владение ООП или DoTs; знание алгоритмов и паттернов проектирования; опыт работы с Git; опыт разработки игрового ПО в команде используя C# и Unity3D от 1 года; умение разбираться в чужом коде; умение соблюдать одобренный Code style; умение использовать MVC в работе; увлеченность компьютерными и мобильными играми. Будет плюсом: наличие портфолио завершенных проектов на github; опыт применения ECS. Мы приветствуем: доброжелательное отношение к людям; ответственное отношение к качеству своих работ и срокам их выполнения. Условия: комфортный офис с хорошо оборудованным рабочим местом; официальное трудоустройство; полный рабочий день, &quot;гибкое&quot; начало рабочего дня; забота о профессиональном росте сотрудников; И конечно, кофе, чай, сладости, фрукты без ограничений. Кандидатам, желающим переехать в Ростов-на-Дону, поможем с переездом Есть возможность работать удаленно", уверенное владение ООП или DoTs; знание алгоритмов и паттернов проектирования; опыт работы с Git; опыт разработки игрового ПО в команде используя C# и Unity3D от 1 года; умение разбираться в чужом коде; умение соблюдать одобренный Code style; умение использовать MVC в работе; увлеченность компьютерными и мобильными играми. Будет плюсом: наличие портфолио завершенных проектов на github; опыт применения ECS. Мы приветствуем: доброжелательное отношение к людям; ответственное отношение к качеству своих работ и срокам их выполнения. ,," комфортный офис с хорошо оборудованным рабочим местом; официальное трудоустройство; полный рабочий день, &quot;гибкое&quot; начало рабочего дня; забота о профессиональном росте сотрудников; И конечно, кофе, чай, сладости, фрукты без ограничений. Кандидатам, желающим переехать в Ростов-на-Дону, поможем с переездом Есть возможность работать удаленно",
