,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
622,622,"crypto authentication developer (чехия, пльзень)",Новосибирск,,161000.0,Кадровое агентство Алексея Сухорукова,2019-09-24T17:33:33+0300,От 3 до 6 лет,Полный день,Полная занятость,"Международная компания, разрабатывающая интеллектуальные решения для подключения к автомобилю, мобильного управления и дистанционной диагностики, которые используются в автобусах, грузовиках и легковых автомобилях, ищет в свою команду специалиста по криптографии. Вам предстоит работать с модулем телеметрического и сервисного прогнозирования, использующем чип криптоаутентификации ATECC508A. Ваши задачи — анализ потребностей, построение архитектуры безопасности, разработка, внедрение и развертывание комплексного решения сквозной безопасности. Офис компании располагается в часе езды от Праги — городе Пльзень. Компания находится в поиске Senior-разработчиков, готовых создавать программные решения с помощью современных технологий в дружеской атмосфере. Эти программные решения используются во всем мире - от Германии до Гонконга и от Австралии до Швеции. От вас ожидают: Отличное знание программирования на C/C ++ в среде Linux Практический опыт низкоуровневого программирования и программирования микрочипа Опыт от 2 лет в разработке безопасности и криптографии (HSM, TPM, ECC, ECDSA, хеш-функции, симметричное/асимметричное шифрование, криптография с открытым/закрытым ключом) Знание платформы MS Azure и CryptoAuthLib Способность концептуализировать, определять и внедрять системы и архитектуры безопасности Английский язык уровня В1 и выше Компания предлагает: Помощь и содействие при переезде в Чехию в полном объеме Помощь в поиске и оплате жилья Профессиональный и карьерный рост Дружественную команду профессионалов Глобальные международные проекты, которые представлены по всему миру",,,,Linux|C++
