,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
542,542,"java developer (чехия, брно)",Новосибирск,,161000.0,Кадровое агентство Алексея Сухорукова,2019-09-24T17:38:02+0300,От 3 до 6 лет,Полный день,Полная занятость,"Крупнейшее подразделение британской розничной компании в Брно, предоставляющей комплексные услуги по разработке, поддержке и тестированию во всех ИТ-отделах компании, ищет Java-разработчика. Бизнес компании развивается как онлайн, так и офлайн. Она присутствует в 13 странах, а e-commerce платформа обслуживает до 7 миллионов пользователей в день. В Брно находится IT-центр с интернациональной командой в 150 человек. Вам предстоит работать в новом центре системной интеграции в Брно на платформе интеграции SAP PI — Platform Integration. Платформа позволяет связывать облачные приложения с другими приложениями SAP и non-SAP. Java используется для настройки и разработки рабочих процессов интерфейса. Как член команды вы будете проектировать, разрабатывать, тестировать и поддерживать сервисы интеграции для реинжиниринга существующих решений. От вас потребуется: Опыт разработки интеграции Java или SAP PI от 2 лет Знание сервис-ориентированной архитектуры Опыт работы с платформами интеграции (SAP PI/PO, EDI или аналогах) Опыт работы с XML/XSD, CSV, JSON, REST API (или SOAP и WebSockets) Знание SSL, ключей безопасности и протоколов аутентификации Понимание принципов ООП Знание Groovy Английский язык В2 и выше Будет преимуществом: Практический опыт разработки на Groovy Опыт работы с системами контроля версий и автоматизации сборки (Maven, Git, Artifactory, Jenkins, Jira, Confluence, Bamboo, Stash) Опыт работы по Agile Разработка на Apigee Компания предоставит: Полный релокационный пакет, включающий возмещение расходов на все иммиграционные документы и переезд сотрудника в Чешскую Республику Помощь с поиском и арендой жилья Медицинскую страховку, где учитываются различные болезни и включен стоматологический уход Чешскую SIM-карту, которую можно использовать и в личных целях 50% компенсации за мультиспортивную карту Помощь с оформлением вида на жительство членов семьи сотрудника",,,,Java|Groovy
