,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1082,1082,android разработчик (самара),Самара,,,REDMADROBOT,2019-09-23T14:47:19+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Redmadrobot создаёт эталонные цифровые продукты: мобильные приложения, рабочие инструменты для сотрудников и веб-сервисы, которые задают правила развития диджитал в России. Нашими продуктами пользуются миллионы людей. Очень возможно, вы – один из них. Мы ищем сильного и увлечённого Android-разработчика . Мы используем самый современный стек технологий и подходы к разработке:Kotlin, Clean Architecture, Dagger 2, Rx 2, Moxy, Android Architecture Components. Что вы будете делать: проводить декомпозицию скоупа задач; взаимодействовать с аналитиками, дизайнерами и тестировщиками; проектировать программный дизайн приложений; писать качественный, промышленный код; писать unit-тесты; нести ответственность; думать. От вас: опыт разработки мобильных приложений под Android больше двух лет; знание Android SDK (API lvl &gt; 14), Android Memory Management, Android application architecture, Gradle; знание TCP/UDP/HTTP, Multithreading &amp; Concurrency (в т.ч. RxJava); опыт разработки клиент-серверных приложений; обладать устойчивыми знаниями принципов и опытом работы в ООП, опытом работы с СУБД (+NoSQL); знание основных паттернов проектирования; знание методик автоматизированного тестирования; опыт распределенной разработки (работа с GitHub/GitLab); базовые понятия о безопасности мобильных приложений (OWASP Mobile Top Ten). Вы в приоритете, если у вас есть: опыт разработки на Kotlin; понимание парадигмы функционального программирования; опыт создания сложного нестандартного UI; опыт работы в Agile, в том числе с инженерными практиками Agile; высшее образование по специальности математика/программирование. От нас хипстерский стек технологий: Kotlin, Clean Architecture, Dagger 2, Rx 2, Moxy, Android Architecture Components; полностью «белая» зарплата, соответствующая вашей квалификации; прозрачная система развития и возможность карьерного роста; возможность повышать квалификацию за счёт компании; постоянно обновляемая корпоративная библиотека; ДМС для каждого сотрудника после полугода работы в компании; командировки на профильные конференции в роли участника или спикера; возможность вступления в сообщество Google Developers Experts; самая адекватная корпоративная культура, которую можно встретить, и забота о ваших профессиональных и человеческих потребностях. Чтобы начать разговор, пришлите своё резюме с рассказом о профессиональных достижениях, которыми вы гордитесь. Плюс несколько слов о том, почему нам стоит работать вместе.",,,,
