,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1218,1218,специалист по it технический специалист,Самара,,,Tesla Reputation,2019-10-18T17:08:52+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Настройка контроля и отчетности в отделе постинга и отделе мониторинга Написание файлов отчетности для отделов Контроль и поддержка технической работы отделов Поиск решений и алгоритмов для прохождения модерации материала в Сети Контроль и подготовка клиентских отчетов Требования: Опыт работы: 1–3 года Понимание алгоритмов работы интернет-ресурсов Знание всех основных сервисов и программ Опыт работы с Прокси-сервисами Умение ставить задачи и контролировать их выполнение Аналитический склад ума, грамотная устная и письменная речь, умение работать в режиме многозадачности, ответственность, внимательность. Опыт успешной работы в подобных сферах приветствуется Условия: Стабильная выплата зарплаты два раза в месяц График работы: 5/2, с 09:00 до 18:00 Поощрительные бонусы за достижения целей Возможности личного роста и развития Непринужденная рабочая атмосфера З\П по результатам собеседования"," Опыт работы: 1–3 года Понимание алгоритмов работы интернет-ресурсов Знание всех основных сервисов и программ Опыт работы с Прокси-сервисами Умение ставить задачи и контролировать их выполнение Аналитический склад ума, грамотная устная и письменная речь, умение работать в режиме многозадачности, ответственность, внимательность. Опыт успешной работы в подобных сферах приветствуется ", Настройка контроля и отчетности в отделе постинга и отделе мониторинга Написание файлов отчетности для отделов Контроль и поддержка технической работы отделов Поиск решений и алгоритмов для прохождения модерации материала в Сети Контроль и подготовка клиентских отчетов ," Стабильная выплата зарплаты два раза в месяц График работы: 5/2, с 09:00 до 18:00 Поощрительные бонусы за достижения целей Возможности личного роста и развития Непринужденная рабочая атмосфера З\П по результатам собеседования",Internet|Работа в команде|Организаторские навыки|Копирайтинг|Управление проектами|HTML|Работа с базами данных|Работа с большим объемом информации
