,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
74,74,специалист центра внедрения и сопровождения,Новосибирск,,,R-Style Softlab (Эр-Стайл Софтлаб),2019-10-18T16:34:52+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Сопровождение хранилища данных; Настройка бизнес-приложений; Консультации и обучения пользователей; Разработка проектной и пользовательской документации. Требования: Опыт работы в сфере разработки/внедрения/сопровождения ПО; Знание теории БД, практический опыт работы с БД, знание SQL на уровне написания запросов, понимания кода; Навыки разработки проектной и пользовательской документации; Навыки в разработке форм ОЦБ; Знание СУБД Oracle, MS SQL Server. Условия: Заработная плата официальная: оклад и достойные премии по результатам работы; Соблюдение ТК РФ; Корпоративное обучение; Добровольное Медицинское Страхование."," Опыт работы в сфере разработки/внедрения/сопровождения ПО; Знание теории БД, практический опыт работы с БД, знание SQL на уровне написания запросов, понимания кода; Навыки разработки проектной и пользовательской документации; Навыки в разработке форм ОЦБ; Знание СУБД Oracle, MS SQL Server. ", Сопровождение хранилища данных; Настройка бизнес-приложений; Консультации и обучения пользователей; Разработка проектной и пользовательской документации. , Заработная плата официальная: оклад и достойные премии по результатам работы; Соблюдение ТК РФ; Корпоративное обучение; Добровольное Медицинское Страхование.,SQL|MS SQL Server|MS SQL
