,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills,days
402,402,javascript,Краснодар,63552.27272727273,93415.5844155844,Ростелеком Информационные Технологии,2019-10-09T18:32:05+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы – Ростелеком ИТ, федеральная компания с подразделениями в 7 субъектах РФ. Мы занимаемся полным циклом разработки программных продуктов, направленных на развитие и повышение эффективности бизнеса ПАО «Ростелеком». Наши ИТ-решения, отвечают современным реалиям как в ИТ-архитектуре, так и в телеком-бизнесе. Ознакомится с нашей компанией можно на сайте https://it.rt.ru/ Вот некоторые наши продукты: Сайт RT.RU – основной сайт Ростелекома для физических и юридических лиц Система SSO – система единого входа в личные кабинеты услуг для клиентов Единый продуктовый каталог (ЕПК) – ведение информации по всем продуктам и предложениям Ростелекома Личный кабинет юридических лиц, Личный кабинет операторов – кабинеты, предоставляющие возможности клиентам подавать заявки на организацию услуг, просматривать информацию и получать отчеты Модуль учета заявок – система приема и обработки заявок от клиентов. Обязанности: разработка ПО проектирование и реализация API, микросервисов Знания в области: JavaScript, ECMAScript 6 Express.js, Koa.js HTTP, REST, JSON, CORS Основы работы реляционными БД, SQL Redis, PostgreSQL, Apache Kafka, RabbitMQ Git, npm, Docker Разработка и поддержка API, документирование API (Swagger) Понимание принципов CI/CD Приветствуется опыт работы с Docker, Kubernetes, OpenShift Дополнительным плюсом будут знания в области: Фреймворков Express.js, Sequelize или подобных Очередей сообщений и шин (RabbitMQ, Apache Kafka и т. д.) Работа с Docker, Kubernetes, OpenShift Условия: Работа в одной из ведущих компаний на российском рынке телекоммуникаций Полностью &quot;белая&quot; заработная плата: оклад + квартальная премия Молодой и дружный коллектив Офис в историческом центре города Краснодар с удобной кухней, бесплатным кофе и печеньками Аэрохоккей, велопарковка, кикер, турник и Sony PlayStation ДМС после испытательного срока Программа &quot;Кафетерий льгот&quot; Расположение офиса: г. Краснодар, ул. Комсомольская, 40 График работы с 08:00 до 17:00, Сб-Вс – выходные Командировки - редко",Без требований,Без обязанностей," Работа в одной из ведущих компаний на российском рынке телекоммуникаций Полностью &quot;белая&quot; заработная плата: оклад + квартальная премия Молодой и дружный коллектив Офис в историческом центре города Краснодар с удобной кухней, бесплатным кофе и печеньками Аэрохоккей, велопарковка, кикер, турник и Sony PlayStation ДМС после испытательного срока Программа &quot;Кафетерий льгот&quot; Расположение офиса: г. Краснодар, ул. Комсомольская, 40 График работы с 08:00 до 17:00, Сб-Вс – выходные Командировки - редко",Без ключевых навыков,11
1109,1109,javascript,Самара,70000.0,300000.0,DriverPack Solution,2019-09-27T18:57:30+0300,Более 6 лет,Полный день,Полная занятость,"Привет! Меня зовут Артур Кузяков. Я фаундер компании DriverPack — это самое знаменитое приложение для настройки компьютеров в один клик. 60млн+ юзеров, используют DriverPack. Но… драйверы это скучно... Поэтому сегодня я собираю команду под новый, уникальный продукт для европейского рынка. Расскажу подробнее, когда придешь на собеседование! :-) Кого ищу? Fullstack разработчиков на NodeJS, React, Vue. Почему работать в DriverPack — круто: У нас много классных задач, выполняя которые ты будешь расти, они тебя будут челенджить постоянно. У нас не получится «кодить ради кода», придётся постоянно думать головой, что реально ты делаешь и зачем. Мы всё время думаем, как &quot;хакнуть систему&quot;, чтобы достичь того же результата, но сильно быстрее? У нас принято, чтобы разработчики влияли на то, в какую сторону будет развиваться продукт. А для этого поэтому, например, у нас все разработчики шарят в продуктовых метриках, маркетинге, аналитике и всяких таких штуках. Мы и тебя научим. 1. Наши разработчики влияют на наш продукт. Каждой задаче мы задаем вопросы: Понимаю ли я зачем мы делаем задачу? Согласен ли я что нужно ее делать? Есть ли другие решения задачи? Не делаем, если сомневаемся. Делаем только самое важное. Выкидываем «улучшательства», если их сложно делать. 2. Задачи описаны четко и понятно. Устал от однострочных описаний “сделай по макету”? В DriverPack такого нет. Каждая задача описывает проблему. После этого: Обсуждаем командой программистов и вырабатываем решение и оценку. Задача не попадает в разработку, пока не понятно как ее делать. 3. Мы на острие технологий: Наш стек: Node.JS, React, Babel, Vue, Redux, Gulp, Koa.js, NW.js, ElectronJS, Webpack, ES6 Базы данных: MongoDB, SQLite, PostgreSQL, MySQL, Redis, Memcached Серверные технологии: Docker, Ansible, Kuberhetes, HAProxy, Zabbix, Sentry, Jenkins, nagios, CDN, Nginx, Apache WebTorrent для уменьшения нагрузки на CDN и повышения отказаустоичивости Продуктовые методологии и подходы: AARRR, ARPU, ARPPU, Retention, LTV, CPA, StoryMapping, DesignThinking, HADI, JTBD, User Stories, CJM (Customer Journey Map) Можно перечислить ещё много разных штук, которые показывают, что мы крутые… но думаю, что этого пока хватит :-) 4. Мы за простые решения: Упрощать здорово. Усложняй, только если это оправданно. Используй сторонние решения. Не пиши велосипеды. Не делай лишнего. Сделай простой работающий скелет. Сделай его хорошо. Почему, работа в DriverPack, тебе может не подойти: Если ты часто употребляешь фразы «Это нереализуемо» или «Это невозможно». Не бросаемся использовать новые хайповые технологии. Потому что для нас программирование это всего лишь один из инструментов, при помощи которого мы создаём самые лучшие продукты. Ты не переносишь Legacy код. Проекту, всё таки, 10 лет ;) Есть legacy части, которые нет смысла и желания переписывать. Ты перфекционист и делаешь идеальные решения долго и упорно. Что дальше: Откликайся на вакансию в HH Заполни тестовое задание Если ок, то пообщаемся лично.",Без требований,Без обязанностей,Без условий,Без ключевых навыков,23
1243,1243,javascript,Самара,70000.0,202500.0,Mercury Development,2019-10-17T08:16:18+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"В компании Mercury Development открывается вакансия Node.JS разработчика. Мы специализируемся на мобильной разработке для крупных зарубежных стартапов; над десятками интересных проектов у нас трудятся более 250 специалистов высочайшей квалификации. Нашими приложениями пользуются 40 млн человек по всему миру! Наши разработки неоднократно попадали в Top AppStore и упоминались в TechCrunch, Engadget, Gizmodo. Наши офисы продаж расположены в Нью-Йорке, Майами, Атланте, а центры разработки в Самаре, Тольятти, Саратове и Казани. Приходи и создавай будущее вместе с нами! Наши условия: Заработная плата, адекватная знаниям и опыту Социальный пакет и ДМС Оформление по ТК РФ У нас хорошо: Дружелюбные, опытные коллеги и заботливое начальство Уютный, просторный офис в центре города, удобная транспортная развязка Бесплатный спортзал в офисе и душ Крытая велопарковка Субсидирование профильных курсов и английского языка Гибкий график, главный принцип – работать с душой и пользой 40 часов в неделю) Обязательные требования: Опыт Backend разработки Знание и понимание ООП Typescript Фреймворк: Koa, Express ORM: Sequelize, TypeORM Опыт работы с БД Postgres, MySQL Опыт работы с NoSQL базами данных (MongoDB, Redis) Дополнительным плюсом будет: Опыт работы с клаудными сервисами (AWS, Azure) Опыт разработки на Ruby on Rails, PHP Опыт во фронтенд-разработке (ReactJS) Английский язык НЕ РАССМАТРИВАЕМ КАНДИДАТОВ, ЖЕЛАЮЩИХ РАБОТАТЬ НА УДАЛЕННОЙ ОСНОВЕ",Без требований,Без обязанностей,Без условий,Без ключевых навыков,4
1206,1206,javascript,Самара,70000.0,105000.0,Отраслевой центр разработок и внедрения информационных систем / ОЦРВ,2019-09-26T12:22:04+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Участие в разработке единой геоинформационной платформы ОАО &quot;РЖД&quot;; Развитие фронтовой части разработки Геопортала; Редизайн, рефакторинг, написание нового функционала; Взаимодействие с командой бекэнда; Участие в принятии технических решений. Требования: Знание JavaScript(ES6+), HTML(5), CSS(3), jQuery на высоком уровне; Понимание архитектуры web-проектов; Опыт разработки клиентских приложений на React/Redux не менее 2-х лет; Опыт разработки адаптивных и кроссбраузерных приложений; Опыт покрытия кода тестами (jest/enzyme/karma/mocha/react test utils); Умение писать поддерживаемый код; Опыт работы в команде, понимание и умение формировать стандарты разработки; Опыт работы со сборщиками, компиляторами, линтерами. Будет плюсом: Знание современных методологий проектирования, разработки и тестирования; Опыт решения задач в ГИС-технологиях; Опыт командной разработки с использованием Jira, Confluence, Git; Опыт работы с одним из препроцессоров PostCSS/Less/Sass/Stylus; Навыки проектирования пользовательских интерфейсов; Знание и опыт использования следующих библиотек: OpenLayers, Leaflet, D3,Turf.js; Опыт работы с TypeScript. Условия: Оформление по ТК РФ, белая стабильная заработная плата 70-105 000 gross (в зависимости от компетенции) + премии; Оплачиваемый отпуск; Медицинская страховка; Дружный коллектив профессионалов."," Знание JavaScript(ES6+), HTML(5), CSS(3), jQuery на высоком уровне; Понимание архитектуры web-проектов; Опыт разработки клиентских приложений на React/Redux не менее 2-х лет; Опыт разработки адаптивных и кроссбраузерных приложений; Опыт покрытия кода тестами (jest/enzyme/karma/mocha/react test utils); Умение писать поддерживаемый код; Опыт работы в команде, понимание и умение формировать стандарты разработки; Опыт работы со сборщиками, компиляторами, линтерами. Будет плюсом: Знание современных методологий проектирования, разработки и тестирования; Опыт решения задач в ГИС-технологиях; Опыт командной разработки с использованием Jira, Confluence, Git; Опыт работы с одним из препроцессоров PostCSS/Less/Sass/Stylus; Навыки проектирования пользовательских интерфейсов; Знание и опыт использования следующих библиотек: OpenLayers, Leaflet, D3,Turf.js; Опыт работы с TypeScript. "," Участие в разработке единой геоинформационной платформы ОАО &quot;РЖД&quot;; Развитие фронтовой части разработки Геопортала; Редизайн, рефакторинг, написание нового функционала; Взаимодействие с командой бекэнда; Участие в принятии технических решений. "," Оформление по ТК РФ, белая стабильная заработная плата 70-105 000 gross (в зависимости от компетенции) + премии; Оплачиваемый отпуск; Медицинская страховка; Дружный коллектив профессионалов.",Без ключевых навыков,25
1040,1040,javascript,Самара,70000.0,202500.0,Profit Center,2019-09-24T15:14:06+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Добрый день. Компания Profit Center ищет в свою команду Web-разработчика. Работа заключается в разработке веб интерфейсов для торговли на финансовых рынках. Предстоит иметь дело с написанием быстрых и эффективных приложений, оптимизацией кода и доработкой существующего функционала. Идеально для нас: Javascript от 1−2 года Опыт HTML верстки, адаптивная верстка Понимание ООП Знание ReactJS или желание перейти Умение разбираться в чужом коде Было бы плюсом: Знание PHP Компания предлагает: Удаленная занятость с гибким графиком работы Свобода действий и возможность принимать самостоятельные решения Опытная команда разработчиков Если вы рассматриваете удаленную занятость, вам интересно то, что я описала выше — присылайте ваше резюме. Пожалуйста, укажите вилку желаемой заработной платы в сопроводительном письме.",Без требований,Без обязанностей,Без условий,JavaScript|jQuery|HTML|PHP|Bootstrap,27
950,950,javascript,Екатеринбург,75000.0,120000.0,Тензор,2019-10-07T10:43:00+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Тензор – крупная российская IT-компания. Наш основной продукт – СБИС – сеть деловых коммуникаций. СБИС объединяет людей и компании, системы управления и учета, бизнес-процессы и документы в одной системе. Систему СБИС придумали, создали и постоянно совершенствуют почти 1500 разработчиков в 11 филиалах по стране. У нас есть фанаты дата-майнинга, эксперты в разработке кроссплатформенных приложений и высоконагруженных систем, разработчики мобильных, настольных и веб-приложений, специалисты по обработке, анализу и хранению больших массивов данных. Мы ищем людей, способных реализовывать крупные проекты от идеи до “продакшена”. Присоединившись к нашей команде, у вас будет возможность усовершенствовать систему СБИС. Результатом вашей работы будут пользоваться более миллиона людей – на компьютерах, планшетах и смартфонах. Мы не работаем под заказ, мы создаем тиражные продукты. Используемый стек технологий: C++, Python, PostgreSQL, Javascript, NodeJS, Redis, ElasticSearch, Clickhouse. Вам не нужно знать буквально все наши технологии. Нужна светлая голова и страстное желание работать. Делать лучший продукт в России. Что нужно уметь: знать javascript, желательно иметь в багаже работы, которыми не стыдно похвастаться; иметь навык работы с фреймворками: jQuery, Ext JS и logic-less шаблонизаторами; уметь читать чужой код; отлаживать и тестировать собственный код; придерживаться принятого стиля компании. Будет преимуществом, если: знаете SQL; знаете Python или другой язык (С++, C#, Java, Delphi); есть опыт работы в команде; готовы экспериментировать и изучать новое; считаете себя мастерским переговорщиком и решателем сложных задач. Мы готовы предложить: заработная плата в зависимости от квалификации и уровня ответственности; оформление по ТК РФ, белая заработная плата на банковскую карту 2 раза в месяц; премии от 5 до 20% по итогам работы за месяц; социальные гарантии; приятные вне офисные плюшки: спорт и развлечения.",Без требований,Без обязанностей,Без условий,JavaScript|HTML|CSS|PostgreSQL,14
977,977,javascript,Екатеринбург,80000.0,140000.0,КАРИ,2019-10-01T09:05:37+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Ищем разработчиков Senior уровней для расширения команды в проектах нашей компании. Обязанности: Разработка бэкэнда на Node.js Разработка новых и совершенствование существующих микросервисов Разработка структуры базы данных и новых элементов Анализ запросов к базе данных и повышение их производительности Разработка API сервисов Требования: Опыт разработки на Node.js от 2 лет Опыт работы с npm Опыт работы с MongoDB Хорошее знание JavaScript (ES6+) Использование Git в качестве системы контроля версий Писать красивый, поддерживаемый и масштабируемый код Следовать архитектурным паттернам и методологиям, совместно выбранным командой Владеете Английским языком на уровне от Intermediate (чтение и понимание технической документации) Желательно: Контейнеризация (docker) Опыт написания тестов: Jest, Mocha, Cucumber Опыт создания сложных и высоконагруженных систем Условия: Трудоустройство с соц.пакетом, согласно ТК РФ. Полностью белая зарплата, выплачиваемая по принципу аванс/расчет, вовремя из без задержек Работа в офисе, в центре города, недалеко от метро Чай-кофе в офисе Оплачиваемое питание (с вычетом 13% НДФЛ) Скидки сотрудникам, до 30% в магазинах компании (с вычетом 13% НДФЛ) Премии по итогам работы."," Опыт разработки на Node.js от 2 лет Опыт работы с npm Опыт работы с MongoDB Хорошее знание JavaScript (ES6+) Использование Git в качестве системы контроля версий Писать красивый, поддерживаемый и масштабируемый код Следовать архитектурным паттернам и методологиям, совместно выбранным командой Владеете Английским языком на уровне от Intermediate (чтение и понимание технической документации) Желательно: Контейнеризация (docker) Опыт написания тестов: Jest, Mocha, Cucumber Опыт создания сложных и высоконагруженных систем ", Разработка бэкэнда на Node.js Разработка новых и совершенствование существующих микросервисов Разработка структуры базы данных и новых элементов Анализ запросов к базе данных и повышение их производительности Разработка API сервисов ," Трудоустройство с соц.пакетом, согласно ТК РФ. Полностью белая зарплата, выплачиваемая по принципу аванс/расчет, вовремя из без задержек Работа в офисе, в центре города, недалеко от метро Чай-кофе в офисе Оплачиваемое питание (с вычетом 13% НДФЛ) Скидки сотрудникам, до 30% в магазинах компании (с вычетом 13% НДФЛ) Премии по итогам работы.",JavaScript|Node.js|MongoDB|REST|Git|MS SQL|TypeScript,20
212,212,javascript,Новосибирск,90000.0,150000.0,Финансовые Информационные Системы,2019-10-02T07:03:10+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Привет! Мы компания “ФИС” и мы начали автоматизировать бизнес-процессы, когда это еще не было популярно. Сегодня мы занимаемся разработкой ПО и систем управления. Стремимся облегчить бизнес клиентам при помощи наших решений. Стартовали в 2003 году с 7 людьми, а теперь нас 150 и продолжаем расти! Средний возраст сотрудников 28 лет, поэтому общаемся на “ты” с руководителями и коллегами. Ценим индивидуальность каждого члена нашей команды. Даем возможность не стоять на месте, расти и учиться. Вместе ходим на семинары, тренинги, отправляем в командировки и принимаем на стажировку. Приветствуем инициативу и прислушиваемся к мнению коллег. Сегодня системами от “ФИС” пользуются: Совкомбанк, Газпромбанк, Райффайзенбанк, БИНБАНК, АК БАРС Банк, МТС Банк и прочие. Нашими клиентами также являются: S7 Airlines, BrandMaker, Jaguar Landrover, Шереметьево, ООО РусАтом Сервис и другие. В отдел Case Platform мы приглашаем JavaScript-разработчика, который не боится сложных задач, готов развиваться и развивать наш продукт. Сотруднику предстоит серьезная разработка на JavaScript, участие в R&amp;D-проектах, разработка собственного фреймворка. Мы ожидаем от будущего сотрудника: Уверенное знание и понимание HTML5/CSS3 Знание JavaScript (прототипы, наследование, контексты, замыкания) AJAX, REST API, понимание принципов функционирования сети Интернет и протокола HTTP Понимание паттернов MVC/MVP/MVVM Умение комментировать и документировать код Не обязательно, но будет здорово, если Вы: Работали в крупных/высоконагруженных проектах Работали с EXTJS или другими MVW, MVVM, MVC-фреймворками Использовали любой CSS пост/препроцессор Использовали Gulp или Grunt Применяли препроцессоры LESS, SCSS Мы предлагаем: Трудоустройство согласно ТК РФ Заработную плату в зависимости от уровня и опыта Рост заработной платы вместе с ростом квалификации Офис в Академгородке (Николаева, 12) Корпоративный транспорт от м. &quot;Речной Вокзал&quot; А также: Хорошие возможности профессионального роста и обмен опытом Возможность участия в жизни компании Сезонные корпоративы и уютные посиделки с коллегами Чай, кофе, сладости за счет компании Интересна вакансия? Оставляйте отклик и мы свяжемся с Вами!",Без требований,Без обязанностей,Без условий,JavaScript|HTML|CSS,19
45,45,javascript,Новосибирск,90000.0,143333.33333333337,РТИ,2019-10-14T10:10:38+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Центр разработки ГИС – это коллектив профессионалов в области геоинформационных технологий, включающий в себя аналитиков, ГИС-специалистов, разработчиков ПО, специалистов по внедрению и сопровождению, руководителей проектов. Опыт работ Центра в области ГИС – более 20 лет. В рамках программы развития регионов мы собираем команду в Новосибирске для разработки геоинформационного программного обеспечения. Обязанности: Разработка модулей и отдельных функций Веб-приложений ГИП Доработка и модификация существующего кода. Тестирование и отладка реализованного кода Требования: Уверенное владение языком программирования JavaScript Опыт объектно-ориентированного программирования, программной обработки статистических данных и построения визуальных отчетных графиков и диаграмм, разработки GUI-компонентов Знания клиент-серверной архитектуры, протоколов HTTP Практические навыки в разработке веб-приложений Условия: У нас множество интересных задач. Став частью нашей команды, Вы будете участвовать в реализации проектов, качественно меняющих подходы к управлению государством и бизнесом Достойная оплата за эффективный труд Дополнительные мотивационные программы Социальный пакет Дружный коллектив единомышленников"," Уверенное владение языком программирования JavaScript Опыт объектно-ориентированного программирования, программной обработки статистических данных и построения визуальных отчетных графиков и диаграмм, разработки GUI-компонентов Знания клиент-серверной архитектуры, протоколов HTTP Практические навыки в разработке веб-приложений ", Разработка модулей и отдельных функций Веб-приложений ГИП Доработка и модификация существующего кода. Тестирование и отладка реализованного кода ," У нас множество интересных задач. Став частью нашей команды, Вы будете участвовать в реализации проектов, качественно меняющих подходы к управлению государством и бизнесом Достойная оплата за эффективный труд Дополнительные мотивационные программы Социальный пакет Дружный коллектив единомышленников",ГИС|JavaScript,7
191,191,javascript,Новосибирск,90000.0,143333.33333333337,Magenta Technology,2019-10-16T10:07:24+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"В распределенную проектную команду разработки Тинькофф Банка мы ищем опытного специалиста на позицию FRONT-END (React) разработчика. Magenta Technology уже более года успешно работает с известным онлайн банком - Тинькофф, которому помогает реализовать UI часть их системы. Профессиональная команда Тинькофф Банка работает на пике самых современных технологий фронт-энд разработки, где очень большое внимание уделяется использованию самых современных фреймворков (React, ES6, Angular 7), грамотному построению процессов (всесторонний code review, покрытие автотестами, continuous integration, continuous delivery, SCRUM). Эта вакансия - прекрасная возможность прокачать свой skillset, поднять свою цену на рынке, расширить круг своих возможностей. С чем предстоит работать: разработка нового продукта; поиск и изучение перспективных технологий для улучшения наших продуктов; разработка архитектуры решения; поддержка и развитие библиотеки используемых UI-компонентов; декомпозиция и постановка задач, контроль выполнения; наставничество членов команды. Чего точно не будет: legacy кода и необходимости в нем разбираться посредственности скуки просрочек по зарплате унылой команды злого манагера Мы ожидаем: отличное знание React / ES6/ TypeScript/ HTML/ CSS; опыт разработки сложных SPA веб-приложений; знание современных подходов к разработке веб-приложений; знание принципов оптимизации интерфейсов; Будет плюсом: знание Redux / Flux/ Webpack; ООП (SOLID, DRY) в JavaScript. Не только уметь рассказать, но и грамотно применять в коде; тестирование (TDD, BDD) кода, начиная с unit-тестов, заканчивая интеграционными; умение автоматизировано тестировать веб-интерфейсы; понимание принципов Continuous Integration и Continuous Delivery. Мы предлагаем: работу из дома или любой точки России, где есть стабильный интернет; возможность работы в нашем комфортном офисе, если вы из Самары. У нас есть всё необходимое для отдыха: удобная кухня, переговорки, кофемашины, теннисный стол, дартс, гамак для йоги, велопарковка. Комплексная доставка обедов в офис по желанию высокую, конкурентоспособную, полностью белую заработную плату; оформление трудовых отношений по Трудовому кодексу РФ, полный социальный пакет (оплачиваемые отпуск и больничный); отличную распределенную команду профессионалов",Без требований,Без обязанностей,Без условий,React|ES6|TypeScript|HTML|CSS|Redux|Flux|Webpack|Solid|DRY,5
36,36,javascript,Новосибирск,90000.0,143333.33333333337,Смарт консалтинг,2019-10-07T08:48:23+0300,Нет опыта,Полный день,Полная занятость,"О Компании Мы помогаем сделать жизнь в нашей стране лучше и удобнее для ее граждан! Наш приоритетный вектор - социально-значимые проекты. Наши информационные системы внедрены во многих регионах России от Карелии до Чукотки. Ежедневно государство оказывает услуги порядка 40 миллионам россиян с помощью систем, которые мы разработали. Наши продукты выстраивают работу множества различных государственных ведомств в единый слаженный механизм, чтобы граждане могли быстро и легко получить государственные услуги. О нашем продукте Digit ВИС - это линейка ведомственных информационных систем, построенных на платформе Digit. Ведомственные системы автоматизируют процессы государственных органов, чтобы взаимодействие гражданина с государством было также удобно как заказ пиццы или покупка в интернет-магазине. О команде Digit ВИС Наша команда создает, внедряет и развивает информационные системы на платформе Digit, а также участвует в развитии самой платформы. Наши специалисты имеют широкой набор компетенций и успешно совмещают роли аналитиков и разработчиков. Благодаря возможностям нашей платформы мы создаем полноценные информационные системы за несколько часов. Какие задачи будут стоять перед тобой: разработка информационных систем с помощью инструментов платформы; решение нестандартных задач, выходящих за рамки конструктора платформы, с помощью программирования на JavaScript и библиотек Digit; проработка и постановка задач по созданию новых компонентов разработчикам платформы; диагностика и оптимизация готовых систем; взаимодействие с разработчиками смежных систем, службами эксплуатации и техподдержки; участие на всех этапах жизненного цикла разработки. Для того, чтобы ты мог работать с нами, мы ожидаем: Высшее образование (выпускники ИТ-специальностей, факультетов прикладной информатики); Высокий уровень компьютерной грамотности, понимание принципов работы веб-технологий; Знание UML, нотаций и средств моделирования бизнес-процессов; Знание JavaScript (jQuery), SQL; Работа с форматами данных JSON, XML; Будет плюсом понимание, что такое REST и знание HTTP методов; Умение оценивать объем работ, планировать рабочее время; Желание профессионально развиваться, умение находить ответы на любые вопросы; Аналитическое мышление. Если ты никогда не сталкивался с чем-то из списка выше, но хотел бы этому научиться, просто напиши об этом в сопроводительном письме к своему резюме и расскажи о том, что ты умеешь. У нас работают, потому что: Мы ценим доверие своих коллег, поэтому предлагаем официальную белую заработную плату и трудоустройство с первого рабочего дня. Нам важно здоровье наших коллег, поэтому у нас есть ДМС и корпоративные скидки на фитнес. Мы помогаем друг другу во всех начинаниях и идеях, а наших новых сотрудников у нас поддерживают наставники. Нам важно наше развитие, поэтому мы даем возможность пробовать себя в новых задачах, если у тебя к ним есть интерес (даже за рамками твоей должности!). Мы меняемся и развиваемся, для этого организуем корпоративные тренинги, конференции и прочие мероприятия как для полезного, так и для приятного времяпровождения. Для комфортной работы у нас есть офисы в центре Новосибирска и Академгородке (резиденты Технопарка). Жми &quot;Откликнуться!&quot; и давай знакомиться!",Без требований,Без обязанностей,Без условий,Без ключевых навыков,14
57,57,javascript,Новосибирск,90000.0,143333.33333333337,Технологика,2019-10-16T16:05:22+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Приглашаем React Native разработчиков в для создания кроссплатформенных iOS / Android приложений В число проектов входят такие крупные проекты как: Система для мониторинга и управления автомобилем Система для поддержки рекрутинга атлетов в спортивные команды Uber-like сервис предоставления услуг Требования: опыт разработки на React Native (JavaScript или TypeScript); отличное знание JavaScript; знакомство c Redux; уверенное владение git, gitflow Будет плюсом: опыт работы в команде опыт разработки нативных iOS / Android приложений. опыт написания unit-тестов с использованием jest, enzyme опыт настройки CI опыт написания пакетов для React Native проектов Технологика – компания, специализирующаяся на разработке бизнес-приложений для западного и российского рынков с использованием передовых технологий. Мы работаем с такими компаниями, как Microsoft, IBM, American Airlines, Delta Airllines, Samsung, Philip Morris, БКС, МДМ Банк, ЕВРАЗ, ММК, Алроса. Мы предлагаем: гибкий график работы возможность профессионального и карьерного роста просторный офис и рабочая обстановка, способствующие спокойной, творческой работе обучение и сертификация за счет Компании четырехнедельный оплачиваемый отпуск, оплата больничных и другие гарантии согласно ТК РФ ДМС оплата занятий спортом",Без требований,Без обязанностей,Без условий,React Native|JavaScript|Git|gitflow|iOS|Android,5
143,143,javascript,Новосибирск,90000.0,140000.0,Будаев Вадим,2019-09-24T00:05:11+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"Обязанности: Разработка Front для банковского сервиса внимательность и ответственность Требования: хорошее знание React JS, JavaScript Html/CSS опыт работы с REST API, системами авторизации git, ci, версионность + agile усидчивость, стрессоустойчивость Обязательно– ReactJS Отличное понимание обработки асинхронных запросов / partial page updates / AJAX Знание и умение работать с графическими редакторами для манипуляций с изображениями: crop, изменение размера и проч. Замечание: предполагается, что все нужные изображения будут подготовлены UX/UI дизайнером Отличное знание и понимание кросс-браузерной разработки, подходов и вариантов решения сложных ситуаций готовность к переработкам Условия: Возможна удаленная работа график оклад + премии по результатам проекта оплата переработок английский Intermediate (читать, писать) Описание проекта: Разработка ДБО для Банка Офис в центре г. Новосибирска Возможна удаленная работа Оклад + Премии"," хорошее знание React JS, JavaScript Html/CSS опыт работы с REST API, системами авторизации git, ci, версионность + agile усидчивость, стрессоустойчивость Обязательно– ReactJS Отличное понимание обработки асинхронных запросов / partial page updates / AJAX Знание и умение работать с графическими редакторами для манипуляций с изображениями: crop, изменение размера и проч. Замечание: предполагается, что все нужные изображения будут подготовлены UX/UI дизайнером Отличное знание и понимание кросс-браузерной разработки, подходов и вариантов решения сложных ситуаций готовность к переработкам ", Разработка Front для банковского сервиса внимательность и ответственность ," Возможна удаленная работа график оклад + премии по результатам проекта оплата переработок английский Intermediate (читать, писать) Описание проекта: Разработка ДБО для Банка Офис в центре г. Новосибирска Возможна удаленная работа Оклад + Премии",JavaScript|HTML|HTML5|Git|CSS,27
229,229,javascript,Новосибирск,90000.0,143333.33333333337,NPM,2019-10-18T07:35:25+0300,От 1 года до 3 лет,Полный день,Полная занятость,"NPM — современная российская компания с новейшим производственным комплексом, базирующаяся в городе Новосибирске. Компания специализируется на производстве оборудования для розлива пива, газированных напитков, чистой воды и молока. NPM — это инновационная компания, внедряющая в массовое производство свои собственные интеллектуальные разработки. На сегодня большинство выпускаемых NPM продуктов уникальны как в России, так и в мире. Описание проекта: На новый уникальный проект в сфере Internet of Things (IoT, интернет вещей) по интернетизации оборудования по розливу напитков (до 3 млн. девайсов только в России) компания NPM приглашает в компанию JavaScript разработчика Мы ждем от кандидатов: - Начальный опыт - Владение JavaScript Задачи: - Написание клиентского приложения из скриптов без интерфейса (с учетом бизнес-логики по управлению аппаратом). Интерфейсом является вендинговый аппарат. Плюсом будет: Терпимое отношение к монотонной работе Преимущества работы у нас: Работа в современной, активно развивающейся Компании мирового уровня в команде профессионалов. Возможность реализации своих знаний и навыков в инновационных проектах. Возможность повышения уровня компетенций за счет обучения в Компании. Удобное расположение офиса — 10 минут от крупных транспортных развязок правого и левого берегов. Официальное трудоустройство согласно ТК РФ. Конкурентный, полностью декларируемый уровень заработной платы. Для участия в конкурсе необходимо откликнуться на вакансию. Резюме рассматривается не более 7 дней. В случае, если Вам не ответили в течение двух недель, был выбран другой кандидат. Но мы всегда открыты для новых интересных идей и людей, поэтому каждый кандидат попадает в нашу базу и рассматривается в случае появления аналогичной вакансии.",Без требований,Без обязанностей,Без условий,JavaScript,3
