,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
888,888,qa engineer,Екатеринбург,,,МТС,2019-10-14T10:26:32+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Команда QA МТС обеспечивает качество продуктов собственной разработки, которые решают операционные и бизнес-задачи в телекоммуникационном секторе. В МТС Вы найдёте проект на любой вкус! Стек технологий: Oracle, MySQL, PostgreSQL, C#, Java, Python, HTML, CSS, JSON, SOAP, HTTP, TCP/IP, LINUX, Windows. Обучение внутреннее, а также, внешнее – до двух раз в год за наш счёт. Плюс участие во внешних конференциях. Конструктив — мы ищем лучшие решения и находим общий язык ради общей цели. Гибкость и открытость — мы сами определяем путь к цели, потому что не любим узкие рамки и согласование каждого шага. QA engineer Что именно вам предстоит делать? Вы будете контролировать качество продукта на всех этапах его жизненного цикла: ручное функциональное тестирование; регрессионное тестирование; написание тест-кейсов, чек-листов, баг-репортов; отслеживание наличия исправлений по ошибкам. Опыт, на который мы рассчитываем: высшее профильное образование; желательно стаж в тестировании от 1 года. Навыки, на которые мы обратим внимание: уверенное знание теории и методов тестирования; знание языка SQL на уровне написания простых запросов; мотивация учиться, склонность к самообучению. Какие инструменты вам предстоит использовать в работе? TFS, JIRA, PL/SQL Developer, HeidiSQL, SoapUI, WebServiceStudio, Postman, LoadRunner, Selenium, CodedUI, Jenkind, Teamcity, MS Visual Studio, intellij IDEA, MS Test Manager. Нужно ли знать иностранные языки? Знание английского языка на уровне чтения тех. документации, будет Вашим преимуществом. Ждать ли овертайм? Допустим гибкий график. Овертаймы возможны, но не являются правилом. Мы за оптимизацию рабочего времени. Есть ли перспективы карьерного роста? Есть! Какие условия? Каждый месяц - аванс и зарплата, дважды в год - премия. Бонусом – корпоративная связь, отличная медицинская страховка, компенсация расходов на спорт, обучение в корпоративном университете и доступ к масштабной корпоративной библиотеке.",,,,
