,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
12,12,team lead php,Новосибирск,150000.0,,БИТ,2019-10-15T11:58:03+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"В нашей команде работает больше 10 человек, нам от 25 до 40 лет. Мы разрабатываем международные интернет-сервисы (Web/iOS/Android), между собой мы общаемся на русском языке. Нам нужен Team Lead PHP-разработчик на fulltime-удалёнку. Много интересных задач, относительно свободный график. Основные требования: Уверенное владение PHP 7, опыт от 3-х лет; Mysql, PostgreSQL, Memcached, Symfony; Git; Composer; Построение Rest API; Желательно знание и применение JavaScript или библиотек Jquery, ReactJS; Какой-то опыт с нагрузкой больше минимальной (лучше - большой); Хорошая самоорганизация, ответственность, опыт удаленной работы. Условия: Способ, модель и размер оплаты обсуждается индивидуально. Достойным кандидатам мы готовы платить от 150 тыс.руб. Работа полностью удаленная, поэтому ответственность и самоорганизация, действительно, крайне важны. Коротко о нас: PHP, Symfony (некоторые проекты); Mysql, Postgres; Front-end stack: react/sass/Babel ES9; Docker. Достойная ЗП, полная удаленность, возможность принять участие в свежем проекте, развиваться вместе с нами, стать важным членом команды.",,," Способ, модель и размер оплаты обсуждается индивидуально. Достойным кандидатам мы готовы платить от 150 тыс.руб. Работа полностью удаленная, поэтому ответственность и самоорганизация, действительно, крайне важны. Коротко о нас: PHP, Symfony (некоторые проекты); Mysql, Postgres; Front-end stack: react/sass/Babel ES9; Docker. Достойная ЗП, полная удаленность, возможность принять участие в свежем проекте, развиваться вместе с нами, стать важным членом команды.",PostgreSQL|Git|MySQL|JavaScript|PHP|react|Sass|ES9|Docker|Front-end|Back-end|Teamleading|ReactJS|Symfony
