,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
52,52,java developer java разработчик j2ee,Новосибирск,,,Wellink,2019-10-14T11:31:59+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Веллинк – ведущий российский разработчик программного обеспечения. Мы работаем с национальными операторами связи и крупнейшими государственными и коммерческими структурами. Наши партнеры - это ведущие мировые производители оборудования и программного обеспечения. В связи расширением открываем набор на позицию Java Developer и ищем талантливых, высоко мотивированных людей, чтобы продолжить нашу успешную историю вместе! В круг ваших обязанностей будет входить: Разработка новой функциональности. Поддержка работоспособности системы. Разработка unit тестов. Участие в обсуждении новой функциональности. Если вы фанат своего дела, умеете и любите работать в команде, готовы докопаться до сути любой проблемы и быстро осваивать новые подходы и технологии, то скорей всего вы нам подходите. Требования : Знание J2SE (необходимо будет подтвердить на собеседовании). Хорошее знание J2EE платформы. В частности приветствуется опыт работы со следующими технологиями: Hibernate, Spring, Servlets, JSP. Уверенное знание SQL и опыт работы хотя бы с одной из перечисленных ниже СУБД (PostgreSQL, Oracle, MSSQL, MySQL или другой промышленной СУБД). Знание основ UML и объектно-ориентированного анализа и проектирования. Опыт работы с системами контроля версия (CVS, SVN). Опыт написания unit - тестов. Технический английский на уровне чтения документации. Опыт работы в качестве J2EE разработчика от 2х лет. Приветствуется: Опыт разработки мобильных приложений (Android / iOs / winmobile / другое). Знание:JBoss, Facelets, Ajax Web Frameworks (RichFaces / PrimeFaces / ICEFaces), JavaScript, TestNG / Junit. Практические навыки применения «гибких» методологий разработки программных продуктов (Agile, RUP, Scrum, XP, TDD, etc). Опыт работы в *nix операционных системах. Мы предлагаем: Постоянная работа в комфортном офисе в Новосибирском Академгородке (здание Технопарка), удаленная работа также возможна. Пятидневная рабочая неделя. Гибкий график. Официальное оформление с ежегодным оплачиваемым отпуском. Стабильные квартальные премии по результатам коммерческих проектов. Перспективы профессионального и карьерного роста. В подробном резюме укажите телефон для связи, e-mail, а также желаемую зарплату.",,,,Java|SQL|Java EE|Java SE
