,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
573,573,java kotlin разработчик,Новосибирск,,,Центр практического применения блокчейн технологий Орбита,2019-10-08T18:29:14+0300,От 1 года до 3 лет,Полный день,Полная занятость,"​​​​​​Мы — Группа компаний “Орбита” Меняем отрасль цифровой экономики и финтеха, работаем над проектами, призванными упростить рутинные процессы и освободить время на себя, семью и личные дела. Мы верим, что технологии должны упрощать жизнь, а не усложнять её, и наши продукты соответствуют этой философии. В нашей работе мы проводим самые смелые эксперименты, у нас ценятся идеи и мнение каждого члена команды. Создаем продукты с нашими звездными партнерами: Mail.Ru Group, Мегафон, АльфаБанк, Просвещение, Газпром, Департамент информационных технологий Правительства Москвы, Внешэкономбанк, Росаккредитация, Агентство ипотечного жилищного кредитования, Росреестр. Сейчас мы развиваем продукт: который представляет из себя маркетплейс образовательного контента и услуг. Мы создаем единую площадку для поставки, размещения и создания образовательного контента, автоматизация ряда школьных административных процессов. Стек проекта: Java, React, Postgres, Mongo Для его успешной реализации мы ищем: Backend Разработчика В твоем опыте нам важно: Опыт работы с Java/Kotlin от 2 года; Опыт работы со Spring (Spring Boot, Web, Security, JPA) Hibernate, PostgreSQL; Работа с базами данных SQL на уровне сложных запросов, оптимизация СУБД (PostgreSQL) Умение работать с Messaging middleware - опыт с RabbitMQ, kafka, activeMQ; Знание диагностики производительности систем - профилирование приложений - принципы устранения узких мест; Любовь к чистому коду. С нами будет классно, потому что: Мы белые и уважаем ТК. Всегда платим на карту и в срок; У нас нет большого числа согласователей, мы за прозрачность и плоскую структуру; Обычно мы покупаем MacPro или Lenovo последних версий, и готовы подобрать оборудование индивидуально под запрос; Гибкое начала работы с 10.00-11.00; В день рождения детей мы оплачиваем сотруднику выходной день; Мы постоянные участники всех передовых и современных конференций, поддерживаем стремление к знаниям и развитию.",,,,PostgreSQL|Hibernate ORM|Java|Spring Framework|MongoDB|kotlin
