,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1138,1138,lead .net developer,Самара,,,Mercury Development,2019-10-17T08:16:18+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Мы ищем: В компании Mercury Development открыта вакансия lead .Net developer! Компания специализируется на разработке ПО для крупных зарубежных стартапов; над десятками интересных проектов у нас трудятся более 250 специалистов высочайшей квалификации. Нашими приложениями пользуются 40 млн человек по всему миру! Наши разработки неоднократно попадали в Top AppStore и упоминались в TechCrunch, Engadget, Gizmodo. Наши офисы продаж расположены в Нью-Йорке, Майами, Атланте, а центры разработки в Самаре, Тольятти, Саратове и Казани. Приходи и создавай будущее вместе с нами! Наши условия: Заработная плата, адекватная знаниям и опыту Социальный пакет и ДМС Оформление по ТК РФ У нас хорошо: Дружелюбные, опытные коллеги и заботливое начальство Уютный, просторный офис в центре города, удобная транспортная развязка Бесплатный спортзал в офисе и душ Крытая велопарковка Субсидирование профильных курсов и английского языка Гибкий график, главный принцип – работать с душой и пользой 40 часов в неделю) Обязательные требования: Знание и понимание ООП; Хорошее знание C# и .NET; Опыт написания многопоточного кода; Знание и опыт использования технологий: ASP.NET, Entity Framework (предпочтительно Core-версий); Понимание принципов работы HTTP, REST; Опыт написания и оптимизации SQL-запросов; Опыт применения паттернов проектирования. Приветствуются: Опыт веб-разработки с применением современных технологий: Angular, React, Vue, SignalR, WS-*; Опыт разработки приложений на WPF/Silverlight/Xamarin; Опыт применения CI/CD инструментов (Teamcity, Azure DevOps, GitLab CI/CD и подобных); Опыт работы с облачными службами Microsoft Azure/AWS; Опыт применения Message broker&#39;ов (RabbitMQ, Azure Service Bus и подобных); Опыт работы с Docker; Опыт проектирования сложных программных (или аппаратно-программных) комплексов; Опыт руководства командой из нескольких разработчиков; Ответственность, инициативность, навыки принятия решений, стремление к совершенствованию процесса разработки и качества программных продуктов и собственного технического уровня.",,,,
