,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1025,1025,php разработчик middle программист,Самара,150000.0,,"Владис, агентство недвижимости",2019-10-14T09:55:11+0300,От 1 года до 3 лет,Полный день,Полная занятость,"«Владис» - лучшая брокерская компания на рынке продажи жилья России*, лучшая брокерская компания на рынке загородной недвижимости России **, лучшая региональная компания на рынке первичного жилья*** приглашает опытных специалистов на позицию PHP-разработчик / Middle-программист Рассматриваем специалистов с переездом в город Владимир за счет Компании От Вас: Знание серверных языков программирования Хорошее знание языка программирования PHP Понимание принципов ООП программирования Знание и умение применять базовые паттерны проектирования Опыт работы с MVC-фреймворками (Laravel, Symfony и др.) Системы контроля версий (Git) Разработка web-приложений Коротко о нас: Мы за новые идеи в развитии и подходу к коду Мы даем Вам возможность расширять свой инструментарий и применять новые средства разработки и подходы в масштабе большой компании Продукт, который мы реализуем - обширный, каждую грань модуля можно реализовать отдельными технологиями, возглавляя и улучшая модуль Вас ждет сложная разработка автоматизации процессов, что делает работу еще интереснее и повышает Ваш профессиональный уровень, Вы можете возглавить и стать лидером конкретного направления работы по проекту Мы рады предоставить Вам: Высокий уровень дохода (оклад+премии), мы ценим своих сотрудников Компания оплачивает релокацию и аренду жилья, мы поможем Вам организовать переезд и подберем желаемый вариант недвижимости Интересные проекты и сложные задачи К Вашим услугам - современный офис в центре города и отличная техническая оснащенность рабочего места Мы за активный образ жизни! Бассейн, волейбол, баскетбол, футбол, йога, пилатес за счет Компании Яркая корпоративная жизнь - праздники, спортивные турниры, новогодние лотереи, айфоны и макбуки лучшим сотрудникам Профессиональная команда, способная оказать поддержку и привести к успеху (&quot;Владис&quot; - лидер по вовлеченности персонала в работу****) *По результатам конкурса «Профессиональное признание 2016» **По результатам конкурса «Профессиональное признание 2017» ***По результатам конкурса «CREDO 2017» ****По версии HeadHunter Приглашаем Вас окунуться в нашу атмосферу и зарядиться энергетикой &quot;Владис&quot;!",,,,PHP|PHP7|Laravel|HTML|HTML5|PHP5|CSS|Git|ООП|SQL|MVC
