,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
950,950,программист js,Екатеринбург,75000.0,120000.0,Тензор,2019-10-07T10:43:00+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Тензор – крупная российская IT-компания. Наш основной продукт – СБИС – сеть деловых коммуникаций. СБИС объединяет людей и компании, системы управления и учета, бизнес-процессы и документы в одной системе. Систему СБИС придумали, создали и постоянно совершенствуют почти 1500 разработчиков в 11 филиалах по стране. У нас есть фанаты дата-майнинга, эксперты в разработке кроссплатформенных приложений и высоконагруженных систем, разработчики мобильных, настольных и веб-приложений, специалисты по обработке, анализу и хранению больших массивов данных. Мы ищем людей, способных реализовывать крупные проекты от идеи до “продакшена”. Присоединившись к нашей команде, у вас будет возможность усовершенствовать систему СБИС. Результатом вашей работы будут пользоваться более миллиона людей – на компьютерах, планшетах и смартфонах. Мы не работаем под заказ, мы создаем тиражные продукты. Используемый стек технологий: C++, Python, PostgreSQL, Javascript, NodeJS, Redis, ElasticSearch, Clickhouse. Вам не нужно знать буквально все наши технологии. Нужна светлая голова и страстное желание работать. Делать лучший продукт в России. Что нужно уметь: знать javascript, желательно иметь в багаже работы, которыми не стыдно похвастаться; иметь навык работы с фреймворками: jQuery, Ext JS и logic-less шаблонизаторами; уметь читать чужой код; отлаживать и тестировать собственный код; придерживаться принятого стиля компании. Будет преимуществом, если: знаете SQL; знаете Python или другой язык (С++, C#, Java, Delphi); есть опыт работы в команде; готовы экспериментировать и изучать новое; считаете себя мастерским переговорщиком и решателем сложных задач. Мы готовы предложить: заработная плата в зависимости от квалификации и уровня ответственности; оформление по ТК РФ, белая заработная плата на банковскую карту 2 раза в месяц; премии от 5 до 20% по итогам работы за месяц; социальные гарантии; приятные вне офисные плюшки: спорт и развлечения.",,,,JavaScript|HTML|CSS|PostgreSQL
