,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
395,395,программист asp.net,Краснодар,120000.0,,Softwave,2019-10-21T13:00:06+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Responsibilities: Построение модулей, data pipelines и сервисов Отвечать за весь цикл разработки от проектирования до производства и мониторинга Хорошее знание английского языка Requirements: 3-5 years experience at .net application development 3-5 years experience in asp.net C# development experience in Umbraco - Big advantage Knowledge around HTML, HTML5, CSS, XML, JavaScript, JQuery A proficient and skilled user of C# Possess Analytical and logical thinking Terms: Полный рабочий день Оформление по ТК If you are a pragmatic and passionate Senior Software Developer (Umbraco, CMS, ASP.net, C#, MVC) then please click apply now! Компания Softwave является многоотраслевой компанией, которая занимается не только разработкой веб-сайтов, но также ведёт различные проекты, как краткосрочные, так и долгосрочные, выполнение которых может занимать несколько лет (напр. приложение для навигации пилотов, онлайн платформа для учеников начальной школы, программного обеспечение для медицинского стартапа). Мы выполняем задачи согласно требованиям клиента и используя те технологии, которые он запрашивает. Поэтому каждый сотрудник в нашей компании является мультифункциональным специалистом. Мы способствуем тому, чтобы наши сотрудники постоянно совершенствовали свои знания, предоставляется корпоративный доступ к порталу онлайн-обучения. Став частью нашей команды, Вы получите опыт работы с международными проектами, прокачаете уровень английского языка, не покидая России и оставаясь в родной языковой среде.",,,,jQuery|CSS|HTML|HTML5|C#|Разработка CMS|MVC
