,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
390,390,бизнес аналитик отдела ценообразования,Краснодар,,45000.0,"МАГНИТ, Розничная сеть",2019-10-01T15:04:41+0300,Нет опыта,Полный день,Полная занятость,"Обязанности: Осуществлять анализ основных показателей по направлению; Проводить анализ, подготавливать аналитические материалы; Участвовать во внедрении результатов анализа отчетности и регулярных процессах компании. Готовить предложения для принятия управленческих решений. Требования: Высшее образование (прикладная математика, прикладная информатика, экономика); Высокий уровень логического мышления, знание математической логики, приветствуются навыки программирования; Владение навыками пользования компьютером и специализированными программами для обработки статистических данных, умение собирать различные цифровые данные, анализировать и в последствии уметь правильно трактовать их, прогнозировать возможный результат на основе имеющейся информации; Аналитический склад ума, ответственность, целеустремлённость, внимательность, умение работать в команде, гибкость, дипломатичность, способность работать в режиме многозадачности; Желателен опыт работы в сфере аналитики от 1 года непрерывной работы; Уверенный пользователь MS Excel (сводные таблицы, впр, логические формулы).; Базовые знания MS SQL (на уровне простых запросов). Условия: Работа в Головной компании сети магазинов Магнит график работы: 5/2, с 09:00 до 18:00; официальная заработная плата; интересная работа в команде профессионалов; корпоративное обучение; корпоративные пенсионные программы; спортивный зал для сотрудников."," Высшее образование (прикладная математика, прикладная информатика, экономика); Высокий уровень логического мышления, знание математической логики, приветствуются навыки программирования; Владение навыками пользования компьютером и специализированными программами для обработки статистических данных, умение собирать различные цифровые данные, анализировать и в последствии уметь правильно трактовать их, прогнозировать возможный результат на основе имеющейся информации; Аналитический склад ума, ответственность, целеустремлённость, внимательность, умение работать в команде, гибкость, дипломатичность, способность работать в режиме многозадачности; Желателен опыт работы в сфере аналитики от 1 года непрерывной работы; Уверенный пользователь MS Excel (сводные таблицы, впр, логические формулы).; Базовые знания MS SQL (на уровне простых запросов). "," Осуществлять анализ основных показателей по направлению; Проводить анализ, подготавливать аналитические материалы; Участвовать во внедрении результатов анализа отчетности и регулярных процессах компании. Готовить предложения для принятия управленческих решений. "," Работа в Головной компании сети магазинов Магнит график работы: 5/2, с 09:00 до 18:00; официальная заработная плата; интересная работа в команде профессионалов; корпоративное обучение; корпоративные пенсионные программы; спортивный зал для сотрудников.",Статистический анализ|MS Excel|MS SQL
