,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
811,811,middle java developer,Новосибирск,100000.0,,МФК СМСФИНАНС,2019-10-15T06:59:52+0300,От 1 года до 3 лет,Полный день,Полная занятость,"ООО МФК «СМСФИНАНС» Делаем финансовые услуги более живыми и доступными. Делаем сервис для пользователей нужным и удобным. Задачи: Разработка новой IT платформы. Осуществление поддержки платформы. Требования: Знание Java 8, SQL. Опыт разработки с использованием Spring, Hibernate. Опыт использования СУБД MySQL, PostgreSQL. Опыт работы с Git. Будет плюсом: Опыт разработки REST, SOAP сервисов. Опыт работы с docker. Опыт работы с системами автоматизации процессов (BPMN). Участвовал в разработке финансовых информационных систем. Условия: Официальное трудоустройство Белая заработная плата – от 100 000 Повышение квалификации за счет компании (обучение, конференции) Уроки английского языка в офисе ДМС по истечении испытательного срока"," Знание Java 8, SQL. Опыт разработки с использованием Spring, Hibernate. Опыт использования СУБД MySQL, PostgreSQL. Опыт работы с Git. Будет плюсом: Опыт разработки REST, SOAP сервисов. Опыт работы с docker. Опыт работы с системами автоматизации процессов (BPMN). Участвовал в разработке финансовых информационных систем. ",," Официальное трудоустройство Белая заработная плата – от 100 000 Повышение квалификации за счет компании (обучение, конференции) Уроки английского языка в офисе ДМС по истечении испытательного срока",Java EE|Spring Framework|SQL|Hibernate ORM|Code Review|Java SE|REST|SOAP
87,87,middle java developer,Новосибирск,,,Сбербанк,2019-10-02T06:14:01+0300,От 1 года до 3 лет,Полный день,Полная занятость,"О компании Мы технологический двигатель Сбербанка. Мы создаём технологии позволяющие Сбербанку достигать всё более высоких результатов. Мы продуктовая компания. Создаваемые нами продукты включают технологические и прикладные сервисы технологической платформы Сбербанка, но не ограничены ими. Мы инженерная компания. Все наши сотрудники независимо от роли и должности должны обладать инженерным мышлением. О продукте Наша команда разрабатывает уникальный продукт по предоставлению хранилища как услуги (Storage-as-a-service) для новой платформы экосистемы Сбербанка. Мы решаем сложную задачу выполнения параллельной загрузки данных, контроля их полноты и предоставления централизованного последовательного доступа к ним. В рамках проекта нам предстоит реализовать компоненты построения прикладной модели данных и их конвертации, пакетной отправки и чтения, прикладной репликации, мониторинга состояния сервиса, динамического разделения ресурсов и ограничения доступа для потребителей, и многое др. Для решения стоящих перед нами задач требуется применение как общепризнанных технологий (PostgreSQL, Hibernate ORM, Spring Framework и др.), так и разработка собственных низкоуровневых решений средствами Java SE. О команде Мы работаем по гибкой методологии разработки и отвечаем за полный цикл разработки продукта, включая аналитику, разработку, тестирование и применение практик DevOps. Участники команды имеют разносторонний опыт разработки, которым можно и нужно делиться! Основными производственными инструментами для нас являются Jira, Confluence и Bitbucket. Сервисы, реализованные командой для новой платформы экосистемы Сбербанка, уже находятся в промышленной эксплуатации и успешно решают возложенные на них задачи. Мы ищем Java Developer с опытом коммерческой разработки. Мы ценим Самостоятельность, способность анализировать и предлагать новые, возможно неочевидные, решения. Умение критиковать и принимать критику коллег. Способность ставить и достигать цели, отделять главное от второстепенного и расставлять приоритеты. Общение с командой, способность донести свои предложения и решения, объяснить их плюсы и минусы по сравнению с альтернативными подходами. О работе Тебе предстоит: Решать задачи проектирования и разработки компонентов продукта. Проводить код-ревью решений коллег, предоставлять аргументированную критику. Уточнять и документировать собственные решения, предоставлять консультацию в подготовке тестовых сценариев. Сопровождать этапы внедрения продукта в эксплуатацию. Требования Отличное знание Java SE 8+. · Понимание и опыт написания потокобезопасного кода. · Знание реляционных СУБД (PostgreSQL, Oracle DB, др.). Знакомство с технологиями разработки: Spring Framework, Hibernate, JDBC, Maven и др. Понимание принципов OOП, шаблонов проектирования, транзакционной логики. Опыт командной разработки коммерческих приложений от 2 лет. Знание технологий и методик проведения модульного тестирования, опыт использования инструментов модульного тестирования (JUnit, TestNg или др.). Владение основными инструментами разработки (Intellij IDEA, Eclipse или др.). · Умение работать с системами контроля версий (Git или др.). · Высшее техническое образовани. Английский на уровне чтения технической документации. Будет плюсом Владение технологиями докеризации (Docker, Kubernetes, Openshift и др.). Опыт работы с серверами приложений (JBoss, Wildfly). Знание инструментов DevOps (Jenkins, Bash, SonarQube и др.). Владение инструментами профилирования (JFR, JProfiler, JConsole или др.). Опыт разработки распределенных информационных систем. Наши условия Высокая конкурентная оплата труда. Комфортные офисы с хорошим техническим оснащением и удобным расположением. ДМС для сотрудников и скидки на медицинскую страховку для родственников. Обучение, курсы повышения квалификации с возможностью получения сертификатов. Корпоративные скидки для спорта и отдыха. Возможность изучать английский язык с высококлассными преподавателями на территории компании. · Возможность посещения (как в качестве слушателя, так и в качестве выступающего) всероссийских и международных IT-конференций. Про Сбербанк Сбербанк — это современная техническая платформа, создающая новые способы потребления финансовых (и не только) услуг. Мы собираем лучшие технологии и управленческие методы из мировой практики, чтобы превратить «главный» банк России в передовую сервисную экосистему. Если тебе нравится эта идея, присоединяйся к нашей команде. За что сотрудники любят Сбербанк: прогрессивность: да, мы — банк со столетней историей, но одновременно и финтех-стартап с идеями о том, как изменить мир масштаб: внутри одной компании можно развиваться в любом направлении и строить карьеру с любым уровнем амбиций эффект: ты стараешься — и это видят десятки миллионов людей.",,,,Java SE|Spring Framework|JDBC|JUnit|Java EE
