,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
879,879,"hw sw тестировщик (чехия, пльзень)",Новосибирск,,161000.0,Кадровое агентство Алексея Сухорукова,2019-09-24T17:29:05+0300,От 3 до 6 лет,Полный день,Полная занятость,"Международная компания, разрабатывающая интеллектуальные решения для подключения к автомобилю, мобильного управления и дистанционной диагностики, которые используются в автобусах, грузовиках и легковых автомобилях, ищет в свою команду HW/SW-тестировщика. Вы будете отвечать за тестирование функциональности различных устройств и приложений, а также за поддержку тестов встроенного ПО для наших бортовых телематических устройств. Офис компании располагается в часе езды от Праги — городе Пльзень. Компания находится в поиске Senior разработчиков, готовых создавать программные решения с помощью современных технологий в дружеской атмосфере. Эти программные решения используются во всем мире - от Германии до Гонконга и от Австралии до Швеции. Ваши задачи: Проведение HW-тестов (прошивка бортовых устройств) Тестирование и оценка новых устройств (SD-карты, антенны, планшеты, устройства Android и приложения) Отслеживание, анализ и сообщение об устранении неполадок (отчеты 4D/8D, Jira, Confluence) Анализ результатов тестирования Обратная связь по результатам тестов с поставщиками и разработчиками приложений От вас ожидают: Опыт HW-тестирования от 2 лет Самостоятельность и ответственность в работе Знание английского языка на уровне В1 и выше Будет плюсом: Опыт SW-тестирования (Android) Высшее образование в области электротехники и электроники Компания предлагает: Помощь и содействие при переезде в Чехию в полном объеме Помощь в поиске и оплате жилья Профессиональный и карьерный рост Дружественную команду профессионалов Глобальные международные проекты, которые используются по всему миру",,,,Тестирование|Функциональное тестирование
