,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
581,581,ведущий инженер асу тп,Новосибирск,39000.0,39000.0,Сибирская генерирующая Компания УК,2019-10-09T05:58:28+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Сибирская генерирующая компания - крупнейший холдинг в Сибирском федеральном округе в сфере производства электрической и тепловой энергии. Под единым брендом СГК объединены более 20 компаний, ведущих свою деятельности в сфере производства электрической и тепловой энергии, транспортировки и реализации теплоносителя, сервисные и инжиниринговые компании. В Сибирской генерирующей компании трудятся более 32 тысяч человек. Обязанности: сопровождение программного обеспечения оборудования программно-технических комплексов АСУТП; диагностика неисправностей и оперативное устранение сбоев в работе АСУТП; внесение изменений в программное обеспечение по техническим решениям; взаимодействие с разработчиками программного обеспечения с целью оперативного решения возникающих проблем; участие в реализации новых проектов АСУТП. Требования: высшее профильное образование; базовые знания электротехники; знание компьютерного оборудования, языков программирования, принципов организации сетей передачи данных; установка и администрирование операционных систем Windows, SQL серверов; приветствуется знание SCADA систем, среды визуализации InTouch Wonderware, среды разработки приложений ISaGRAF Workbench, навыки настройки и программирования контроллеров Omron, Siemens, ПТК Торнадо. Условия: работа в крупной стабильной компании (отношения с работодателем по ТК РФ); постоянное профессиональное развитие (у нас есть свой корпоративный учебный центр); выплаты по коллективному договору: дополнительный бонус к отпуску, мат. помощь и доп. отпуск при рождении детей, в связи со свадьбой (своей или близких родственников); ДМС + ежегодные прививки от гриппа и клещевого энцефалита; корпоративная столовая; корпоративная скидка на перелеты авиакомпанией S7; корпоративная культура, ориентированная на человека и насыщенная корпоративная жизнь (КВН, День &quot;Донора&quot;, Спартакиада, экологические проекты, благотворительные акции); корпоративный транспорт. А для начинающих специалистов дополнительно: возможность полной или частичной компенсации аренды жилья; участие в проектах Молодёжного совета (ТИМ &quot;Бирюса&quot;, молодёжные слёты, помощь в организации благотворительных мероприятий); возможность участия в отраслевых всероссийских конкурсах/соревнованиях/форумах."," высшее профильное образование; базовые знания электротехники; знание компьютерного оборудования, языков программирования, принципов организации сетей передачи данных; установка и администрирование операционных систем Windows, SQL серверов; приветствуется знание SCADA систем, среды визуализации InTouch Wonderware, среды разработки приложений ISaGRAF Workbench, навыки настройки и программирования контроллеров Omron, Siemens, ПТК Торнадо. ", сопровождение программного обеспечения оборудования программно-технических комплексов АСУТП; диагностика неисправностей и оперативное устранение сбоев в работе АСУТП; внесение изменений в программное обеспечение по техническим решениям; взаимодействие с разработчиками программного обеспечения с целью оперативного решения возникающих проблем; участие в реализации новых проектов АСУТП. ," работа в крупной стабильной компании (отношения с работодателем по ТК РФ); постоянное профессиональное развитие (у нас есть свой корпоративный учебный центр); выплаты по коллективному договору: дополнительный бонус к отпуску, мат. помощь и доп. отпуск при рождении детей, в связи со свадьбой (своей или близких родственников); ДМС + ежегодные прививки от гриппа и клещевого энцефалита; корпоративная столовая; корпоративная скидка на перелеты авиакомпанией S7; корпоративная культура, ориентированная на человека и насыщенная корпоративная жизнь (КВН, День &quot;Донора&quot;, Спартакиада, экологические проекты, благотворительные акции); корпоративный транспорт. А для начинающих специалистов дополнительно: возможность полной или частичной компенсации аренды жилья; участие в проектах Молодёжного совета (ТИМ &quot;Бирюса&quot;, молодёжные слёты, помощь в организации благотворительных мероприятий); возможность участия в отраслевых всероссийских конкурсах/соревнованиях/форумах.","знание компьютерного оборудования|знание электротехники|настройка и программирование контроллеров Omron, Siemens, ПТК Торнадо"
