,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
56,56,frontend developer reactjs redux,Новосибирск,70000.0,150000.0,Кадровое агентство Алексея Сухорукова,2019-09-18T05:38:46+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Успешная международная компания с головным офисом в Швейцарии и подразделениями в Новосибирске, ищет в свои команды в Академгородке и центре Новосибирска высококвалифицированных Frontend-разработчиков. Уже более 18 лет компания создает веб-проекты со сложной логикой и выстроенными бизнес-процессами. В ее портфолио более 200 проектов, десятки долгосрочных контрактов с крупнейшими компаниями Европы. Компания отстаивает принципы европейского качества и стабильной работы, предлагая сотрудникам выступать не только в роли программистов, но и инженеров-экспертов в создаваемом продукте. Если ты хочешь работать с проектами европейского уровня в команде талантливых и опытных IT-профессионалов, то эта вакансия для тебя. От тебя ожидают: Опыт командной разработки на JavaScript от 3-х лет Опыт работы с React, Redux, Webpack Знание английского на уровне переписки Будет плюсом: Опыт разработки на Node.js, PHP Что тебе предложит компания: Соразмерную опыту заработную плату Офис на выбор: Академгородок или Центральный район Новосибирска А что еще тебя ждет: Ежегодный пересмотр уровня заработной платы Солидная 13 зарплата :) Оплата курсов иностранного языка Возможность практиковать немецкий с носителем языка Участие в профессиональных конференциях и обучение на курсах за счет компании Веселая корпоративная жизнь и бодрая команда Если ты заинтересован в профессиональном развитии, работе с новейшими технологиями и сложными проектами для бизнеса, откликайся на вакансию! Почему стоит обратиться именно к нам? ✓Прежде всего наши услуги бесплатны для кандидатов! ✓Мы более 10 лет занимаемся подбором IT-специалистов для крупнейших российских и международных компаний. А наш опыт по подбору сотрудников позволяет решать вопросы любого уровня сложности. ✓Мы умеем находить для компаний самых подходящих и по духу, и по техническим навыкам кандидатов. ✓ Мы можем предложить вам выбор вакансий и работодателей не только в Новосибирске, но и в разных странах. ✓И сможем помочь успешно трудоустроиться в той из них, которая больше всего нравится именно вам и на которую вы лучше всего подходите. ✓Нет, мы не занимаемся тем, что даем шпаргалки и решаем за кандидатов тестовые задания. Но скажем, как лучше подготовиться к прохождению собеседований и решению технических задач.",,,,JavaScript|Redux|React|Webpack
