,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
552,552,senior front end developer team lead,Новосибирск,,,Azoft,2019-10-09T06:54:58+0300,Нет опыта,Полный день,Полная занятость,"17 лет компания Azoft работает на рынке международного IT-аутсорсинга, предоставляя услуги разработки компьютерного и мобильного ПО для компаний по всему миру. Наши клиенты - компании из США , Канады, Великобритании, Австралии, России и др. Мы выполнили более 1000 проектов для различных сфер бизнеса: телекоммуникационных агентств, логистических, финансовых и страховых предприятий, ресторанных сетей, правительственных и некоммерческих организаций. Команда Azoft - увлеченные люди, разбирающиеся в современных технологиях, готовые осваивать новое и помогать другим. Мы предлагаем: Интересные проекты, challenge Дружную команду разработчиков Пространство для реализации себя, своих профессиональных и финансовых амбиций По-настоящему гибкий график работы Стабильную работу и гарантированную загрузку Развитие сотрудников: митапы, конференции, English Заботу о здоровье: 2 крутые команды - ИТ-футбол и ИТ-баскетбол, частичная компенсация абонементов в бассейн и фитнес-клубы Хороший отдых: совместные праздники и еженедельные Печенька-Party и сканворды Закрытую парковку: для автомобилей, велосипедов, самокатов, гироскутеров :) Чем предстоит заниматься: Участвовать в проектировании и обсуждении архитектурных решений для будущих и существующих проектов Работать в команде над большими проектами Писать мелкие и средние проекты с нуля самостоятельно и поддерживать существующие проекты Работать в тесном взаимодействии с разработчиками серверной части Проводить код-ревью, быть наставником, участвовать в технических собеседованиях Нам интересен Ваш : Опыт от 3 лет в качестве frontend-разработчика на коммерческих проектах Опыт работы в команде Опыт наставничества А также: Отличное знание HTML5, CSS3, JavaScript Опыт работы с популярными JS-фреймворками: Angular, React, Vue Опыт работы с Git Умение писать понятный, документированный код Умение придерживаться стиля в коде Большим плюсом будет опыт работы с инструментами гибридной разработки: React Native или NativeScript Плюсом будет знание SQL.",,,,JavaScript|Git|HTML5|CSS3|AngularJS|React
