,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1081,1081,с# senior developer + xamarin старший разработчик c#,Самара,100000.0,160000.0,АйСёртанти Самара,2019-10-16T11:58:48+0300,Более 6 лет,Гибкий график,Полная занятость,"Самарский филиал американской компании ICertainty. Мы занимаемся разработкой веб- и мобильных приложений в сфере безопасности производственных процессов и контроля качества в сфере общественного питания. Пишем веб-приложения на C# / .NET, мобильные нативные приложения для iOS и Android и кросс-платформенные приложения на Xamarin. Требуются опытные разработчики C#, как для поддержки нашего основного веб-приложения, так и для разработки мобильных приложений на Xamarin. Требования: Уверенное знание C# и ASP.NET Обязателен опыт работы на C# от 6 лет Желательно знание T-SQL Желательно знание Javascript, jQuery, AngularJS Приветствуется опыт работы с WebAPI, Приветствуется опыт разработки мобильных приложений, знакомство с Xamarin Английский: чтение технической документации, желательно разговорный Высшее техническое образование Условия: разнообразие проектов и технологий; гибкий график работы; ДМС со стоматологией (Альфа-Страхование); оформление согласно ТК РФ, оплачиваемые отпуска, больничные; просторный, комфортный офис, удобное рабочее место, оборудование и аксессуары с учетом ваших пожеланий; свежесваренный кофе, чай, плюшки, шоколад, фрукты."," Уверенное знание C# и ASP.NET Обязателен опыт работы на C# от 6 лет Желательно знание T-SQL Желательно знание Javascript, jQuery, AngularJS Приветствуется опыт работы с WebAPI, Приветствуется опыт разработки мобильных приложений, знакомство с Xamarin Английский: чтение технической документации, желательно разговорный Высшее техническое образование ",," разнообразие проектов и технологий; гибкий график работы; ДМС со стоматологией (Альфа-Страхование); оформление согласно ТК РФ, оплачиваемые отпуска, больничные; просторный, комфортный офис, удобное рабочее место, оборудование и аксессуары с учетом ваших пожеланий; свежесваренный кофе, чай, плюшки, шоколад, фрукты.",C#|ASP.NET|.NET Framework|Web Application Development|JavaScript|HTML|CSS|MS SQL|jQuery|MS SQL Server|MS Visual Studio|SVN|SQL|AngularJS|Xamarin
