,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
275,275,разработчик мобильных приложений (android),Новосибирск,55000.0,70000.0,ЭМА,2019-10-14T06:53:59+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: участие в проектах в роли разработчика мобильных приложений для Android для электроэнергетики. Требования: Уверенное знание Java, Kotlin, Android SDK, JSON, REST Api Знание и умение применять паттерны проектирования Иметь базовые знания о дизайне пользовательского интерфейса Несомненным плюсом будет знание платформы iOS, для портирования приложений Требуемый опыт работы: Middle Android Developer Приветствуется: опыт работы с системами контроля версий Mercurial, Git; технический английский язык. Условия: официальное трудоустройство по ТК РФ; офис по линии метро; работа над интересными проектами; профессиональный и личностный рост в дружной команде; конкретная категория и заработная плата определяются по результатам собеседования."," Уверенное знание Java, Kotlin, Android SDK, JSON, REST Api Знание и умение применять паттерны проектирования Иметь базовые знания о дизайне пользовательского интерфейса Несомненным плюсом будет знание платформы iOS, для портирования приложений Требуемый опыт работы: Middle Android Developer Приветствуется: опыт работы с системами контроля версий Mercurial, Git; технический английский язык. ", участие в проектах в роли разработчика мобильных приложений для Android для электроэнергетики. , официальное трудоустройство по ТК РФ; офис по линии метро; работа над интересными проектами; профессиональный и личностный рост в дружной команде; конкретная категория и заработная плата определяются по результатам собеседования.,
