,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
729,729,python developer (middle),Челябинск,45000.0,50000.0,ДАН,2019-09-23T15:10:56+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Для работы над крупными внутренними проектами компании, в связи с расширением штата требуется Python-разработчик. Наша команда является подразделением туристической компании ДАН и занимается разработкой продуктов в сфере туризма для внутреннего заказчика. Компания ДАН является одним из лидеров в сфере туризма по уральскому федеральному округу, имеет 7 офисов на территории России и Казахстана. Работая в нашей команде, вы получаете свободу для творчества и возможность реализовать свои профессиональные амбиции. Обязательно хорошее знание: Python 3, PosrgreSQL Django, Redis, Celery Django REST framework Будет большим преимуществом опыт работы с: Опыт работы с Elsdticserach многопоточным/асинхронным кодом умение применять на практике паттерны проектирования Активный аккаунт на github К чему быть готовым: Плотная работа в команде по гибким методологиям Работа с таск-трекером (Jira) Необходимость писать тесты на свой код Условия: Оформление по ТК РФ Оплачиваемый отпуск 8-часовой рабочий день Дружный молодой коллектив Уровень заработной платы обговаривается с каждым кандидатом индивидуально.",,, Оформление по ТК РФ Оплачиваемый отпуск 8-часовой рабочий день Дружный молодой коллектив Уровень заработной платы обговаривается с каждым кандидатом индивидуально.,Python|Django Framework|Redis
