,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1046,1046,инженер программист 2 категории,Самара,19717.0,,Газпром межрегионгаз Самара,2019-10-11T16:31:16+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Сопровождение нетиповой конфигурации 1С Предприятие; Взаимодействие с разработчиками конфигурации 1С Предприятие для исправления выявленных при работе ошибок релизов. Консультирование и поддержка пользователей по вопросам, возникающим при работе платформой 1С, MS Office. Техническая поддержка пользователей Требования: Высшее техническое образование (информационные технологии); Базовые знания программирования и конфигурирования в среде 1С Предприятие 8.3; Знание основ бухгалтерского учета, знание др. предметных областей (торговля, производство и т.д.); Коммуникабельность, обучаемость Условия: 5-ти дневная рабочая неделя, 8:00 — 17:00; •испытательный срок 3 месяца; •оформление в соответствии с ТК РФ; •заработная плата: оклад 19717 руб. и ежемесячная премия 55% от оклада при условии выполнения финансово-хозяйственных показателей"," Высшее техническое образование (информационные технологии); Базовые знания программирования и конфигурирования в среде 1С Предприятие 8.3; Знание основ бухгалтерского учета, знание др. предметных областей (торговля, производство и т.д.); Коммуникабельность, обучаемость "," Сопровождение нетиповой конфигурации 1С Предприятие; Взаимодействие с разработчиками конфигурации 1С Предприятие для исправления выявленных при работе ошибок релизов. Консультирование и поддержка пользователей по вопросам, возникающим при работе платформой 1С, MS Office. Техническая поддержка пользователей "," 5-ти дневная рабочая неделя, 8:00 — 17:00; •испытательный срок 3 месяца; •оформление в соответствии с ТК РФ; •заработная плата: оклад 19717 руб. и ежемесячная премия 55% от оклада при условии выполнения финансово-хозяйственных показателей",1С: Предприятие 8|1С программирование
