,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
722,722,разработчик web (reactjs),Челябинск,,,СИГМА,2019-10-15T17:50:02+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Разработка программного обеспечения (системы технологического управления, геоинформационные системы) Требования: Знание и умение применять принципы объектно-ориентированного программирования и основные паттерны проектирования Опытом разработки коммерческих продуктов на C# от 2-3 лет Навык веб-разработки (HTML5/CSS/JavaScript) Опыт работы с ReactJS/React, Node.js Опыт работы с ASP.NET Core (MVC / WEB API/ REST API) Умение проводить ревью кода Умение пользоваться git для повседневной разработки; Умение оптимизировать производительность web-приложений; Проводить технический анализ. Опытом работы с PostgreSQL Будет вашим преимуществом: Высоконагруженными и отказоустойчивыми системами (понимание отличий между отказоустойчивостью и высокой доступностью) Наличие собственных проектов, участие в проектах, связанных с электроэнергетикой Понимание принципов IoT Навык владения: Docker и Kubernetes; Компонентами Telerik Kendo, Material UI; ГИС системами (Leaflet, OpenLayers, Geoserver, OGC, OSM, API Яндекс.Карты); Библиотеками Machine Learning (PyTorch, и др.) Знание промышленных протоколов передачи данных (Modbus, OPC DA, OPC HDA, МЭК 104) Условия: Оформление в соответствии с ТК РФ Конкурентная заработная плата (обсуждается индивидуально с успешным кандидатом) ДМС после испытательного срока Доступ к корпоративной электронной библиотеке"," Знание и умение применять принципы объектно-ориентированного программирования и основные паттерны проектирования Опытом разработки коммерческих продуктов на C# от 2-3 лет Навык веб-разработки (HTML5/CSS/JavaScript) Опыт работы с ReactJS/React, Node.js Опыт работы с ASP.NET Core (MVC / WEB API/ REST API) Умение проводить ревью кода Умение пользоваться git для повседневной разработки; Умение оптимизировать производительность web-приложений; Проводить технический анализ. Опытом работы с PostgreSQL Будет вашим преимуществом: Высоконагруженными и отказоустойчивыми системами (понимание отличий между отказоустойчивостью и высокой доступностью) Наличие собственных проектов, участие в проектах, связанных с электроэнергетикой Понимание принципов IoT Навык владения: Docker и Kubernetes; Компонентами Telerik Kendo, Material UI; ГИС системами (Leaflet, OpenLayers, Geoserver, OGC, OSM, API Яндекс.Карты); Библиотеками Machine Learning (PyTorch, и др.) Знание промышленных протоколов передачи данных (Modbus, OPC DA, OPC HDA, МЭК 104) "," Разработка программного обеспечения (системы технологического управления, геоинформационные системы) ", Оформление в соответствии с ТК РФ Конкурентная заработная плата (обсуждается индивидуально с успешным кандидатом) ДМС после испытательного срока Доступ к корпоративной электронной библиотеке,
