,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
211,211,golang разработчик,Новосибирск,90000.0,,i20,2019-10-11T10:33:12+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Ищем Golang разработчика для усиления команды нашего продукта – платформы для оцифровки человеческих коммуникаций Protobrain. Платформа построена в соответствии с лучшими практиками современной архитектуры – микросервисы, очереди, docker+k8s и конечно нейронные сети. Успешному кандидату – точно будет интересно. Необходимый опыт: От 2 лет опыта коммерческой разработки веб-проектов Соблюдение высокой культуры разработки (стандарты, CI/CD, code review) Кросс-функциональная командная работа (дизайнеры, аналитики, QA) Проактивность и опыт успешного доведения фич до конечного потребителя Знание английского языка на уровне чтения документации Что нужно уметь: Писать микросервисы на Golang и PHP Строить микросервисную инфраструктуру (очереди, gateway, HA, deployment) Проектировать БД, писать эффективные SQL-запросы, подбирать БД под задачу Проектировать API для веб и мобильных приложений Понимать принципы работы современного фронтенда Проектировать CI/CD пайплайны Что предлагаем: Большая и дружная команда разработчиков, готовых помочь в трудную минуту Официальное трудоустройство Просторная кухня со всем необходимым Бесплатные кофе и вкусняшки Гибкий график работы Регулярные корпоративы и различные мероприятия по интересам внутри команды Турник",,,,
27,27,golang разработчик,Новосибирск,,,Integral,2019-10-17T07:41:30+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Наша компания является одной из первых в России, основным направлением которой является разработка решений на основе блокчейн-технологий: - разработка программной архитектуры децентрализованных приложений/платформ/сервисов; - создание новых и уникальных блокчейн-платформ (в том числе участие в open-source проектах); - разработка полного цикла децентрализованных решений, включая сопутствующие программные продукты, которые входят в экосистему децентрализованного решения (Frontend - мобильные и веб-приложения, Backend - middleware, многоуровневые сервисы, модули интеграции, cross-chain сервисы, etc). Чего мы ждем: Опыт разработки серверных приложений от 3х лет; Опыт коммерческой разработки на Golang не менее 1 года; Опыт разработки на других языках программирования будет являться плюсом; Уверенное знание Linux и Docker; Опыт работы с SQL, NoSQL и Embedded базами; Желание и опыт написания unit и integration тестов; Знание базовых алгоритмов, структур данных и паттернов проектирования; Опыт работы с очередями сообщений; Опыт работы с микросервисами; Опыт работы с git (и понимание как он работает); Умение писать понятный код; Умение работать в команде; Умение не только спокойно воспринимать критику, но и отстаивать свою точку зрения; Всегда быть на острие технологий, следить за трендами разработки и применять их; Что мы предлагаем: Официальное трудоустройство, соблюдение ТК РФ; 100% белая заработная плата; Работа в команде профессионалов; Просторный, новый, современный офис в самом центре Новосибирска (БЦ Айсберг); Чай‚ кофе для поддержания хорошего настроения",,,,Golang|REST|Databases|Network protocols|Microservices|Blockchain|Git
