,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
537,537,программист sap abap,Новосибирск,,60000.0,Kelly,2019-09-18T11:49:34+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Развитие проекта SAP R/3, модули MM/SD; Анализ и оптимизация бизнес-процессов компании; Разработка и согласование тех. заданий, проектных решений; Выполнение программных разработок; Составление и ведение проектной документаций, инструкций, регламентов и т.д. Требования: Высшее образование (желательно техническое); Профильный опыт работы с SAP от 1 года; Владение одним из языков программирования C#, C++, Java, Delphi и др; Опыт разработки ABAP будет преимуществом; Знание ERP SAP R/3, модули MM/SD будет преимуществом; Опыт составления и ведения проектной документации. Условия: Официальное трудоустройство по ТК РФ в KELLY IT Solutions; Полностью &quot;белая&quot; заработная плата; Возможность обучения ABAP разработке, карьерный рост; Офис по адресу Бердское шоссе 510 (20 минут от ст. м. Речной вокзал); Служебный транспорт (Бердск, Шлюз, Академ, м.Речной вокзал); График работы стандартный: пн-пт, с 9:00 до 18:00; Бесплатный тренажерный зал, собственная столовая, охраняемая парковка; Работа в дружной команде профессионалов."," Высшее образование (желательно техническое); Профильный опыт работы с SAP от 1 года; Владение одним из языков программирования C#, C++, Java, Delphi и др; Опыт разработки ABAP будет преимуществом; Знание ERP SAP R/3, модули MM/SD будет преимуществом; Опыт составления и ведения проектной документации. "," Развитие проекта SAP R/3, модули MM/SD; Анализ и оптимизация бизнес-процессов компании; Разработка и согласование тех. заданий, проектных решений; Выполнение программных разработок; Составление и ведение проектной документаций, инструкций, регламентов и т.д. "," Официальное трудоустройство по ТК РФ в KELLY IT Solutions; Полностью &quot;белая&quot; заработная плата; Возможность обучения ABAP разработке, карьерный рост; Офис по адресу Бердское шоссе 510 (20 минут от ст. м. Речной вокзал); Служебный транспорт (Бердск, Шлюз, Академ, м.Речной вокзал); График работы стандартный: пн-пт, с 9:00 до 18:00; Бесплатный тренажерный зал, собственная столовая, охраняемая парковка; Работа в дружной команде профессионалов.",SAP ERP|ABAP
