,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
85,85,старший java разработчик,Новосибирск,,,АйДи – Технологии управления,2019-10-14T15:27:30+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Разработка новых и развитие уже существующих решений СЭД на собственной платформе (Java 11, Guice, Rest Api): o Участие в разработке решения; o Разработка и проектирование модели данных; o Проектирование и реализация новых модулей; o Проектирование и реализация интеграционных механизмов с внешними системами; Исправление ошибок; Подготовка документации по реализованному решению; Распределение и контроль задач. Обязательные требования: Знания и наличие опыта разработки на Java (не менее 3 лет); Понимание назначения, ограничений и применение на практике шаблонов проектирования; Опыт работы с реляционными базами данных: построение и анализ производительности SQL запросов, понимание назначения индексов, представлений, функций, процедур и триггеров; Опыт разработки СЭД от 1 года; VCS: GIT; Maven; Нацеленность на достижение результата и ответственность; Умение работать в команде; Знание английского языка на достаточном для чтения технической литературы уровне. Желательные требования: Опыт работы с Java Messaging Service; Опыт работы с JNI; Знание C/С++/C#/JS; Опыт работы с JAXWS; Опыт работы с Java RMI. Условия : Офис - ст.м. Павелецкая; Оформление по ТК РФ, ДМС; Прозрачная схема профессионального и карьерного роста; Интересные масштабные проекты в компаниях лидерах энергетической отрасли; Премии по итогам года; Зарплата с успешным кандидатом обсуждается в индивидуальном порядке.",,,,
