,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
901,901,младший технический писатель с опытом программирования,Новосибирск,50000.0,80000.0,documentat.io,2019-09-18T23:59:48+0300,Нет опыта,Полный день,Полная занятость,"Младший технический писатель с опытом программирования О нас Наша компания занимается заказной разработкой технической документации. Мы помогаем другим IT-компаниям документировать API и SDK, писать руководства для пользователей, создавать базы знаний для отделов техподдержки и т.д. Мы верим, что хорошая документация — важнейший элемент успешного IT-продукта. Мы знаем, что в IT-индустрии много людей с «гуманитарной жилкой». Мы абсолютно уверены, что такие люди гораздо лучше реализуются в профессии технического писателя, нежели на позициях разработчиков, тестировщиков или менеджеров. Если вы • имеете высшее образование в сфере IT или опыт работы в IT-компаниях, • умеете грамотно и внятно излагать свои мысли в письменном виде, • любите структурировать информацию, объяснять и учить, • считаете, что писать код — не самое интересное, чем можно заниматься в нашей индустрии, — приходите к нам работать техническим писателем! Релевантный опыт работы необязателен. Что вы будете делать: • писать пользовательскую документацию; • создавать справочники по API и SDK; • настраивать и кастомизировать инструментарий для публикации документации (Sphinx-doc, GitBook и пр.); • проектировать и разрабатывать базы знаний (knowledge bases). Почему у нас интересно: • Мы делаем разнообразную документацию для разных продуктов и разных компаний. С точки зрения профессионального роста технического писателя это гораздо полезнее, чем постоянно документировать один-два продукта в рамках одной компании. • Мы знаем, как обучать и развивать технических писателей. Почти все новосибирские компании, имеющие отделы документирования, обращаются к нам за консультациями по профессиональному развитию своих технических писателей. Своих сотрудников мы обучаем по еще более интересным учебным программам. • Мы небольшая компания с прозрачной бизнес-моделью и простыми критериями оценки качества работы сотрудников. Зарплаты у наших техписателей растут быстрее (и повышаются чаще), чем в крупных корпорациях. Обязательные требования к кандидатам: • высшее образование в сфере IT или опыт работы в IT-компаниях; • грамотный письменный русский; • опыт программирования на C, Python или Java; • уверенное владение командной строкой в Windows и Linux. Плюсом будут: • опыт работы техническим писателем или системным аналитиком; • опыт разработки технической документации, в том числе и для личных/учебных проектов; • хороший письменный английский (уровня B2 / Upper Intermediate или выше); • опыт написания статей на технические темы в личный блог или на площадки типа Habr. Условия: • Офис в Новосибирском Академгородке, но можно работать удаленно. • Гибкий график: можно совмещать работу с учебой, можно работать менее (или более) 40 часов в неделю. Всем кандидатам будет предложено тестовое задание. 0 Links",,," • Офис в Новосибирском Академгородке, но можно работать удаленно. • Гибкий график: можно совмещать работу с учебой, можно работать менее (или более) 40 часов в неделю. Всем кандидатам будет предложено тестовое задание. 0 Links",
