,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
241,241,devops,Новосибирск,,,Skyeng,2019-10-18T13:31:07+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Мы в Skyeng меняем традиционное образование с помощью технологий. Сейчас в нашей IT-команде более 250 сотрудников, включая 70+ разработчиков. Наша разработка — это 14 независимых и быстрых продуктовых команд с опытными тимлидами и продактами. Наши продукты — это онлайн-платформа Vimbox, Android и IOS-приложения, словари, браузерные расширения, внутренние CRM и финансовые системы. В 2018 году Skyeng войдет в топ 10 IT-компаний России. Важнейшая составляющая нашей разработки — это инфраструктура . Благодаря ей мы умеем деплоить каждый день десятки раз, максимально быстро предотвращать и реагировать на инциденты. Наша инфраструктура — это более 100 железных серверов и виртуальные машины в AWS. Мониторинг у нас построен на основе Zabbix, New Relic, Sentry, Kibana. А деплой с помощью Jenkins &amp; Capistrano. Инфраструктура разработки - классический LNPP стек (для полнотекстового поиска: linux, nginx, postgresql, php) Для общения и документации у нас современные инструменты: slack, hangouts, JIRA, confluence, github. Мы не любим бюрократии : мы не боимся ошибаться, а если так происходит, то проводим post mortem, разбираем ошибки и работаем дальше. Наш идеальный кандидат: Имеет лидерские навыки, опыт и желание вертикального роста Готов работать удаленно; Имеет желание развиваться в сфере DevOps (знание linux); Имеет понимание и стремление следовать принципу Infrastructure as Code; Опыт работы с Docker в продакшн Опыт работы с Jenkins будет плюсом (речь именно о написании groovy кода); Имеет стремление автоматизировать рутинные задачи; Имеет желание обучаться новому и обучать окружающих. Чем придётся заниматься: Улучшать существующий процесс разработки; Внедрять докер в процесс разработки и эксплуатации; Автоматизировать процессы управления серверами (ansible); Построением отказоустойчивой архитектуры PHP приложений; Быть готовым решать критические проблемы безотлагательно; Ежедневно повышать уровень DevOps компетенций в своей команде. Что мы даем взамен: Возможность удаленно работать Интереснейшая работа в компании в условиях роста 3х в год - прямо школа по масштабированию приложений; Участие в переходе компании из old-style infrastructure в container-based infrastructure; Влияние на процессы разработки во всей компании (самой крупной онлайн-школе английского в Восточной Европе); Мы предлагаем вам расти вместе со школой. Skyeng растет в 3 раза каждый год, сотрудники растут быстрее. Возможности для развития и роста безграничны; Оплачиваемые отпуск и больничные; Скидка 50% на уроки английского вам и вашему другу; Зарплата 2 раза в месяц (к сожалению, каждый раз только по половинке зарплаты).",,,,Linux
