,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
11,11,".net developer (c#, js, sql)",Новосибирск,120000.0,,One Inc. Russia,2019-09-30T05:09:02+0300,От 3 до 6 лет,Полный день,Полная занятость,"Компания One Inc основана в 2006 году в США, в России мы существуем с 2010 года. Мы разрабатываем экосистему продуктов в области InsurTech для рынка США. Наши продукты автоматизируют работу страховых компаний: выписка страховки, процессинг платежей, управление агентствами, аналитика, CRM и другие. В этой области - масса нюансов: особенности законодательства в каждом штате, различающаяся логика выписки страховки у вендоров, классические офлайн офисы и self-driving cars, различающиеся схемы хостинга. Эти нюансы делают работу сложной и заставляют непрерывно учиться новому. Американский офис в Фолсоме, в паре часов езды от Кремниевой долины (штат Калифорния). В России представлены в Новосибирске, Челябинске и Краснодаре. КАК МЫ РАБОТАЕМ : Минимум бюрократии, плоская структура. Быстро адаптируемся под текущие реалии, пробуем новое. Зрелые процессы, практикуем Agile. Надежный процесс код ревью. Используем Crucible. Полноценное автоматизированное и ручное тестирование. В каждой команде - 1-2 инженера тестировщика. Над инфраструктурой работает выделенная команда автоматизаторов. Полноценная команда SRE (DevOps) и, как следствие, полный порядок с CI/CD. Наш бизнес растёт, и сейчас нам не хватает в команду Full-stack Developer. ЧТО МЫ ПРЕДЛАГАЕМ Большой, сложный, интересный, успешный продукт (.NET, ASP.NET Core, SQL, Angular). Отличная команда. Наша самая большая ценность и наша гордость. Возможность приносить пользу - наши продукты делают жизнь людей легче и проще. Гибкий график, отличные бенефиты - уютные офисы, перекусы и кофе, кикер/турник/теннис, частичная компенсация спорта, сауна, ДМC, белая ЗП, отпуск 28 дней. Удобное расположение офисов - в Академгородке и на м.Площадь Ленина. ТРЕБОВАНИЯ C# и .NET. Знать как синхронизировать потоки, убрать за собой мусор и что делать, если у тебя пустой catch. ASP.NET. Уметь отдать клиенту стрим из webapi и защитить MVC-контроллер от жулика. Знание SQL. Английский язык (Intermediate и выше), навыки работы с технической документацией и перепиской на английском. У нас большие планы, присоединяйся!",,,,C#|ASP.NET|MS SQL
