,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
545,545,ведущий инженер программист 1с,Новосибирск,90000.0,100000.0,Электромагистраль,2019-09-26T06:50:22+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Проектирование и разработка новых функциональных блоков учетных систем. Написание технической документации. Сопровождение разработанных блоков учета. Требования: Глубокие знания механизмов работы платформы 1С:Предприятие 8.3. Навык работы с СКД, web-сервисами, настройка кластера серверов 1С. Опыт работы с конфигурациями УПП 1.3, ERP, Документооборот 2, Конвертация данных 2. Ответственность, внимательность, умение работать в команде, способность доводить задачи до логического конца. Стрессоустойчивость, коммуникабельность. Условия: Оформление в соответствии с ТК РФ; Обязательные социальные гарантии."," Глубокие знания механизмов работы платформы 1С:Предприятие 8.3. Навык работы с СКД, web-сервисами, настройка кластера серверов 1С. Опыт работы с конфигурациями УПП 1.3, ERP, Документооборот 2, Конвертация данных 2. Ответственность, внимательность, умение работать в команде, способность доводить задачи до логического конца. Стрессоустойчивость, коммуникабельность. ", Проектирование и разработка новых функциональных блоков учетных систем. Написание технической документации. Сопровождение разработанных блоков учета. , Оформление в соответствии с ТК РФ; Обязательные социальные гарантии.,1С: Предприятие 8|1С: Документооборот|1С программирование|Обновление конфигурации 1С|1С: Розница
281,281,ведущий инженер программист 1с,Новосибирск,,,Завод Экран,2019-09-23T05:07:20+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Доработка конфигураций 1С 8.х под нужды организации и специфику деятельности; Разработка отчётов (СКД), обработок для конфигураций 1С 8.х; Разработка на управляемых формах; Разработка интерфейсов обмена данными между учетными системами; Поддержка пользователей по работе с конфигурацией 1С УПП 1.3, ТОИР 2 КОРП; Формирование требований, описание бизнес-процессов, написание ТЗ и инструкций; Участие в проектировании архитектуры технических решений; Разработка/написание документации; Программная разработка по техническому заданию, тестирование функционала; Непосредственное участие во внедрении проектов. Требования: Участие в проектах внедрения 1С; Опыт разработки конфигураций на платформе 1С 8.3; Настройка интеграции разных конфигураций 1С (планы обмена, web-сервисы, http- сервисы); Опыт написания ТЗ, пользовательской документации; Желателен опыт работы с типовыми конфигурациями 1С УПП, ТОИР 2.0; Хорошее знание пользовательского функционала конфигурации 1С УПП 1.3; Хорошее знание предметной области, касающейся механизмов расчета себестоимости 1С УПП 1.3 (РАУС) и регламентированного расчета заработной платы; Уверенное программирование в среде 1С Предприятие 8.3. Опыт написания механизмов обмена данными между различными конфигурациями, написание внешних отчетов и обработок; Знание предметных областей кадрового и бухгалтерского учетов; Опыт сбора, анализа информации, написания технических заданий; Грамотная письменная и устная речь; Приветствуется наличие профессиональных сертификатов 1С; Условия: Официальное трудоустройство; Белая своевременная зп 2 раза в месяц; График 5/2."," Участие в проектах внедрения 1С; Опыт разработки конфигураций на платформе 1С 8.3; Настройка интеграции разных конфигураций 1С (планы обмена, web-сервисы, http- сервисы); Опыт написания ТЗ, пользовательской документации; Желателен опыт работы с типовыми конфигурациями 1С УПП, ТОИР 2.0; Хорошее знание пользовательского функционала конфигурации 1С УПП 1.3; Хорошее знание предметной области, касающейся механизмов расчета себестоимости 1С УПП 1.3 (РАУС) и регламентированного расчета заработной платы; Уверенное программирование в среде 1С Предприятие 8.3. Опыт написания механизмов обмена данными между различными конфигурациями, написание внешних отчетов и обработок; Знание предметных областей кадрового и бухгалтерского учетов; Опыт сбора, анализа информации, написания технических заданий; Грамотная письменная и устная речь; Приветствуется наличие профессиональных сертификатов 1С; "," Доработка конфигураций 1С 8.х под нужды организации и специфику деятельности; Разработка отчётов (СКД), обработок для конфигураций 1С 8.х; Разработка на управляемых формах; Разработка интерфейсов обмена данными между учетными системами; Поддержка пользователей по работе с конфигурацией 1С УПП 1.3, ТОИР 2 КОРП; Формирование требований, описание бизнес-процессов, написание ТЗ и инструкций; Участие в проектировании архитектуры технических решений; Разработка/написание документации; Программная разработка по техническому заданию, тестирование функционала; Непосредственное участие во внедрении проектов. ", Официальное трудоустройство; Белая своевременная зп 2 раза в месяц; График 5/2.,1С программирование|1С: Управление Производственным Предприятием|Грамотная речь|Грамотность|Работа с большим объемом информации
