,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
906,906,администратор linux,Екатеринбург,,,МТС,2019-10-07T16:59:27+0300,От 1 года до 3 лет,Полный день,Полная занятость,"МТС - ведущий телекоммуникационный оператор России и стран СНГ. Компания предоставляет широкий спектр услуг и продуктов более чем 100 миллионам абонентов. Бренд МТС признан самым дорогим российский телекоммуникационных брендом и входит в десятку крупнейших по стоимости мировых телекоммуникационных брендов.В сегодняшнем Digital -мире IT становится конкурентным преимуществом. IT направление в нашей компании стремительно развивается. Мы создаем инновационные решения для клиентов и сотрудников компании. Мы применяем современные framework’и и практики разработки. Мы даем возможности для роста и раскрытия потенциала. Мы делаем МТС Digital компанией. В данный момент у нас открыта вакансия Администратора Linux. Вы будете выполнять следующие задачи: Поддержка и настройка CRM-системы Siebel на тестовых стендах компании (включая СУБД). Настройка при пересоздании тестовых стендов. Автоматизация рутинных процессов. Мы ждем от Вас: Опыт администрирования ОС на базе ядра Linux (желательно RHEL, SLES, CentOS) Опыт администрирования сервисов под ОС на базе ядра Linux Владение bash, python для решения задач администрирования Базовые знания СУБД, опыт написания SQL запросов. Плюсом будет: Опыт использования следующих инструментов: Zabbix, Grafana, Oracle PL/SQL Со своей стороны мы предлагаем: Развитие в экспертных командах. Стабильная заработная плата + премии. Обучение, развивающие программы и мероприятия. ДМС, корпоративная связь. Скидки и мероприятия от компаний партнеров. Офис в центре Екатеринбурга. График работы: 5/2 с 9 до 18 (± час), сокращенная пятница.",,,,Linux|Bash|Python|ORACLE|Oracle Siebel CRM
