,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1221,1221,middle frontend javascript разработчик,Самара,,,"СимбирСофт,ООО",2019-10-17T08:43:07+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Ищем разработчиков со знанием фреймворков: React, React Native, Angular 2+, Vue, Node.JS. В рамках нашего направления Frontend разработки мы создаём и развиваем интерфейсы таких компаний, как: Mail.ru, CarPrice, ЦИАН, QIWI, Lamoda, Ferrero, SKB_Lab, Дом.ру, Delloite и многие другие. Наши разработчики создают интереснейшие продукты для ведущих банков страны, call-центров, финансовой и бухгалтерской сферы, индустрии развлечений, помогают в решении уникальных бизнес задач и других. Основные задачи: Реализация новой функциональности продукта; Поддержка существующего кода; Работа в большой команде, участие в ежедневных митингах, обсуждениях задач. Требования: Опыта разработки на любом JS-фреймворке от 2 лет; Высокий уровень знаний JavaScript, ES6; HTML5, CSS3, Flexbox; Webpack; Git; Опыт работы с препроцессорами (sass, less). Плюсом будет: Уверенное знание паттернов проектирования ООП; Опыт работы в команде разработчиков; Знакомство с agile методологией разработки; Опыт оптимизации загрузки и производительности веб-приложений; Опыт разработки SSR; Опыт разработки на любом другом языке программирования; Понимание принципов UI/UX. Условия: Работа в крупной компании, в сплоченном коллективе единомышленников; Сертификация за счёт компании; Возможность прокачаться в разных направлениях: глубже изучить JS, либо стать full-stack разработчиком; Возможность стать тимлидом, (можешь тимлидить сразу, тогда тем более приходи); Современная и уютная зона отдыха с чаем/кофе; Гибкий график работы, который позволяет выспаться; Компания материально поощряет сотрудников заниматься спортом; Курсы английского языка; Белоснежные условия - оформление по ТК РФ, белая зарплата, отпускные и больничный."," Опыта разработки на любом JS-фреймворке от 2 лет; Высокий уровень знаний JavaScript, ES6; HTML5, CSS3, Flexbox; Webpack; Git; Опыт работы с препроцессорами (sass, less). Плюсом будет: Уверенное знание паттернов проектирования ООП; Опыт работы в команде разработчиков; Знакомство с agile методологией разработки; Опыт оптимизации загрузки и производительности веб-приложений; Опыт разработки SSR; Опыт разработки на любом другом языке программирования; Понимание принципов UI/UX. ",," Работа в крупной компании, в сплоченном коллективе единомышленников; Сертификация за счёт компании; Возможность прокачаться в разных направлениях: глубже изучить JS, либо стать full-stack разработчиком; Возможность стать тимлидом, (можешь тимлидить сразу, тогда тем более приходи); Современная и уютная зона отдыха с чаем/кофе; Гибкий график работы, который позволяет выспаться; Компания материально поощряет сотрудников заниматься спортом; Курсы английского языка; Белоснежные условия - оформление по ТК РФ, белая зарплата, отпускные и больничный.",
