,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
958,958,senior front end разработчик,Екатеринбург,,,Сбербанк,2019-10-01T11:13:35+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Главное о Сбербанке: Сотни тысяч наших сотрудников одновременно создают тот эффект, который ощущает почти каждый взрослый житель России, открывая приложение или заходя в отделение банка. Масштабы компании и система поддержки сотрудников открывают возможности для карьеры в любом направлении и с любым уровнем амбиций. Наша новая цель — создать вокруг клиентов дружелюбную и надежную платформу сервисов, открывающую новый опыт потребления финансовых (и не только) услуг. У нас огромные возможности, большое желание меняться. Мы готовы принять талантливых и энергичных коллег для воплощения всех наших планов. Ищем Front-end разработчика в команду ИТ блока Управление благосостоянием. Основной задачей будет: разработка Web версий банковских систем или онлайн сервисов. Готовы рассмотреть вариант руководства группой разработчиков. Команда ожидает, что Вы: -Отличное знаете javascript -Имеете опыт работы с React и Redux (от 4-х лет) -Знаете HTML5 + CSS3 на близком к отличному уровню -Имеете опыт создания RIA/SPA -Имеете опыт работы с системами контроля версий (Git, SVN) -Имеете опыт разработки под разные браузеры в разных операционных системах -Понимаете принципы работы браузеров -Имеете опыт работы с js-фреймворками (Backbone, AngularJS, Vue.js и др.) -Понимаете архитектуру веб-приложений -Имеете навыки проектирования web-приложений -Имеете опыт работы со сборщиками проектов (Grunt, Gulp, Webpack) -Имеете опыт серверного программирования на Node.js Мы предлагаем: Условия работы: бессрочный трудовой договор, офис в центре города, гибкий график работы пн-пт, отсутствие строгого дресс-кода; Уровень заработной платы , который зависит от ваших технических знаний и навыков, состоит из оклада и годового премирования; Заботу о здоровье: корпоративную программу ДМС (включает стоматологию, обследования, лечение заболеваний и т.д.), бесплатный тренажерный зал, страхование жизни, посещение корпоративного санатория в Крыму одному или с семьей; Знания: индивидуальный план обучения с учебными курсами и поездками на конференции за счет работодателя, а еще у Вас будет возможность попробовать себя в роли спикера или ментора; Корпоративные мероприятия: Новый год, командные выезды, участие в интеллектуальных играх. Еще мы помним о Ваших детях и дарим подарки на новый год; Особые условия для сотрудников: льготные условия кредитования, специальные курсы обмена волюты, дисконт-программы от партнеров банка. Если вам нравится идея превратить «главный» банк России в передовую сервисную экосистему, будем рады увидеть вас в команде !",,,,JavaScript|React|Redux|HTML5|CSS3|SVN|Git
