,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
438,438,старший ведущий frontend разработчик,Краснодар,,,Спортмастер,2019-09-24T11:36:17+0300,От 3 до 6 лет,Полный день,Полная занятость,"Мы ищем Frontend - разработчика , который примет участие в разработке продукта &quot;Портал поставщика&quot;. Портал поставщика - инструмент, позволяющий поддержать и стандартизировать коммуникации с поставщиками в едином информационном пространстве на всех этапах взаимодействия: соурсинг поставщиков, управление мощностями, согласование контрактов, согласование заказов (РО), мониторинг этапов производства, формирование и обработка отгрузочных документов, претензионная работа с поставщиками, управление взаиморасчетами. Ваши основные задачи: Разработка фронтенда веб-приложения; Оптимизация работы сервисов; Работа с реляционными и нереляционными базами данных; Активное участие во всём (буквально!) процессе разработки: от проектирования и до запуска и поддержки; Стек: Javascript, Angular, Typescript Мы ждем от будущих коллег: Знание Javascript; Опыт работы с фреймворком Angular; Понимание основ верстки; Опыт работы с распределенными системами контроля версий; Знание паттернов проектирования. Будет большим плюсом: Опыт работы с Node.js, Webpack; Опыт работы с mercurial, git; Опыт работы с фреймворками для тестирования (Junit, Selenium и др.); Понимание структуры данных и алгоритмов; Знание основ Unit и интеграционного тестирования. Став частью Sportmaster Lab, вы получаете: Работу в крупной стабильной российской компании - лидере на рынке розничной торговли товарами для спорта и отдыха; Перспективы профессионального, карьерного и финансового роста; Обучение и сертификация за счет компании; Офис - ул. Путевая, БЦ IQ (Центр города); График работы: 5/2; 8.00-17.00, 9.00-18.00 или 10.00-19.00 (можно выбрать); Дисконтная карта на продукцию магазинов сети; Корпоративные скидки на различные виды страхования и кредитования; Корпоративные программы спорта и отдыха. Успей отправить свое резюме!",,,,JavaScript|Git|Angular
