,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
896,896,etl программист,Новосибирск,80000.0,,Агентство Экономической Информации ПРАЙМ,2019-09-24T18:39:35+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"Обязанности: Работа в команде, несколько проектов. Доработка и оптимизация существующих ETL процессов. Техническая поддержка разработанного ПО. Требования: Опыт использование промышленных ETL средств. Знание теории РСУБД и опыт работы с MS Sql Server. Опыт работы с Git, JIRA. Знание английского на уровне свободного чтения технической литературы. Желательно : Уверенное знание .Net Framework и языка C#. Опыт многопоточного программирования. Опыт оптимизации ПО. Опыт работы с Jenkins Условия : Удаленная работа Обязательно полный рабочий день, часы могут обсуждаться, не менее 5 часов в промежуток от 10-00 до 19-00 по Москве. Оформление в штат. В зависимости от опыта зарплату готовы обсуждать.",," Работа в команде, несколько проектов. Доработка и оптимизация существующих ETL процессов. Техническая поддержка разработанного ПО. ",,ssis|pdi
