,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
221,221,разработчик .net с# (junior),Новосибирск,40000.0,80000.0,Восток-Сервис-Кузбасс,2019-10-13T07:28:56+0300,Нет опыта,Полный день,Полная занятость,"В Новосибирский филиал ООО &quot;Восток-Сервис-Кузбасс&quot; требуется разработчик .NET/С# для работы с веб-проектами. В связи с расширением штата и объема работы, готовы рассмотреть разработчиков, не имеющих опыт. Требования: первоначальные знания C#, ASP.NET MVC, SQL и большое желание учиться и развиваться как .NET разработчик первоначальные знания и практический опыт работы с JavaScript, AJAX, jQuery желание обучаться и развиваться умение работать в команде Мы предлагаем: официальное трудоустройство и соц. пакет; возможность развития и карьерного роста; внеочередной оплачиваемый отпуск на время сессии (если Вы учитесь); комфортный офис в центре города и дружный коллектив удаленная работа исключена. Резюме отправлять на электронный адрес, в теме письма указывать &quot;Разработчик .NET/С#&quot;.",,,,C#|JavaScript|ASP.NET|MVC|jQuery|SQL
