,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
671,671,начальник группы машинного обучения и анализа данных,Челябинск,,,"Челябинский Трубопрокатный Завод, (ЧТПЗ)",2019-10-21T00:04:48+0300,От 3 до 6 лет,Полный день,Полная занятость,"Сфера деятельности: Информационные технологии Требования: высшее образование (математическое или IT); опыт работы в аналогичной должности от 3-х лет; понимание отличий градиентного бустинга от нейронных сетей; навыки разработки и применения алгоритмов машинного обучения; опыт разработки на Python; знание программ: pandas, Keras, scikit, NumPy; знание английского языка приветствуется. Обязанности: разработка систем автоматизированного анализа работы оборудования (работа по фактическому состоянию); разработка математических алгоритмов с применением технологий машинного обучения; разработка программного обеспечения и предсказательных систем; работа по запросам заказчиков, связанных с автоматизацией процессов производства; ведение проектов связанных с внедрением технологий и систем основанных на машинном обучении и анализе данных. Условия работы: официальное трудоустройство, полное соблюдение ТК; постоянная штатная единица; график работы: ПН-ПТ с 8:15 до 17:00, ненормированный рабочий день, возможны командировки; ежемесячная премия по результатам работы до 15% (от оклада); возможность профессионального развития и карьерного роста; право пользования корпоративным фитнес-центром по льготным ценам; медицинское обслуживание в корпоративной клинике «Вся медицина», включая ежегодный медицинский осмотр, а также санаторно-курортное лечение в корпоративном санатории «Изумруд»; при достижении 2-х летнего стажа работы в Компании медицинские услуги в соответствии с договором добровольного медицинского страхования; льготные абонементы на посещение бассейна в СК «Восход»; льготные путевки на корпоративную базу отдыха «Лесная сказка».",,,,Python
