,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
179,179,android разработчик (м.октябрьская),Новосибирск,80000.0,130000.0,Центр финансовых технологий,2019-09-27T11:15:27+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Основная цель должности – разработка мобильных приложений для продуктов компании таких как «Золотая Корона - Денежные переводы» и других online – сервисов. Либо разрабатывать приложения мобильного банкинга для карточных продуктов подразделения, один из флагманских продуктов - мобильное приложение «Карта Билайн». Задачи: - разработка новых продуктов и развитие существующих; - участие в Agile-разработке, Code Review, использование TDD; - использование новых технологий, архитектурных подходов, совершенствование навыков программирования; - обмен опытом с командой. Требования к кандидатам: - опыт программирования Kotlin /Java; - уверенное знания Android SDK; - опыт использования RxJava, Dagger2, Retrofit; - уверенное знания Git, Gradle; - понимание ООП, принципов SOLID, Clean Architecture, знание основных паттернов проектирования. Условия работы: - официальное трудоустройство, полный социальный пакет, - современный офис, - возможность профессионального развития и личностного роста: внутренние и внешние конференции и тренинги, собственная библиотека и т.д., - развитая корпоративная культура: весёлые корпоративы, живое общение во внутренней социальной сети, - забота о здоровье: программы ДМС, - скидки, бонусы на различные услуги.",,,,Java|Kotlin|Android SDK|Git|Gradle|ООП|SOLID|RxJava|Dagger2|Retrofit
