,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
388,388,.net team lead,Новосибирск,,,БАРС Груп,2019-10-07T07:52:05+0300,От 3 до 6 лет,Полный день,Полная занятость,"Компания «БАРС Груп» приглашает в команду Team Lead.NET. БАРС Груп - ведущий российский разработчик и интегратор облачных систем управления. Наша специализация - реализация комплексных региональных, федеральных и международных IT-проектов для государственных и коммерческих заказчиков. Мы ищем: Ответственного человека, профессионала способного создавать качественное программное обеспечение и делиться своим опытом и знаниями с коллегами, заинтересованного в совершенствовании собственных профессиональных навыков, общительного и нацеленного на командную работу. Мы предлагаем: Работу в крупной компании; Более 1200 сотрудников в офисах Новосибирска, Казани, Иннополиса, Москвы и Санкт-Петербурга. Интересные задачи; Более 70 инсталляций в разных регионах России, развернутых более чем на 200 серверах; Комфортный офис в самом центре города с удобной транспортной развязкой в бизнес-центре класса &quot;А&quot; на ул. Вокзальная магистраль; В офисе есть кухня с холодильниками, микроволновками, столами и стульями, зерновая кофе машина; Кроме этого в шаговой доступности от офиса большое количество кафе с демократичными ценами и вкусными горячими обедами; Официальная зарплата, греющая тело и душу (2 раза в месяц вы будете получать аванс и расчет); Широкие возможности профессионального роста (возможность расти и добиваться новых карьерных высот благодаря системе грейдов); Программа адаптации, постановка личных целей на испытательный срок и в последующем на каждые полгода, периодическое подведение итогов и корректировка целей; Комфортные условия для переезда (мы предоставим для проживания корпоративную квартиру на первый месяц работы, поможем с выбором жилья и знакомством с городом); Яркую корпоративную жизнь; ДМС. Обязанности: Решение задач как на back-end, так и на front-end; Участие в техническом проектировании системы; Участие в code review; Написание Unit тестов; Выполнение роли тимлида; Мы хотим от кандидата: Опыт работы на платформе .Net от 5 лет; Углубленные знания языка С#; Углубленные знания ASP.NET MVC; Знание Javascript на уровне разработки сложного модуля с нуля; Знание паттернов проектирования и умение их применять; Знание особенностей построения веб-приложений; Умение давать оценку сложной задаче и контролировать сроки ее выполнения; Умение организовать работу команды; Будет плюсом: Опыт работы с ASP.NET Core; Опыт использования ExtJs, React + Redux; Опыт работы с Nhibernate, linq2Db; Опыт работы с Castle Windsor; Опыт работы с любой реляционной БД; Опыт разработки тестов (Unit-тесты, интеграционные тесты, UI – тесты); Опыт оптимизации и устранение утечек памяти; Опыт профилирования веб-приложений, SQL запросов. «БАРС Груп» – крупный российский разработчик и интегратор облачных систем управления. Компания специализируется в реализации комплексных IT-проектов для государственных и корпоративных заказчиков по всей России. В арсенале «БАРС Груп» – более 70 информационно-аналитических решений для образования, здравоохранения, сельского хозяйства, ЖКХ, энергетики, социальной защиты, управления государством, регионами, муниципалитетами, финансами, имуществом и т.д. Также в числе направлений деятельности – производство мобильных приложений и порталов.",,,,
