,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
553,553,senior php разработчик system architect,Новосибирск,,,Тувэтрейд Технолоджи,2019-10-10T14:28:47+0300,От 3 до 6 лет,Полный день,Полная занятость,"2WTRADE — компания-революционер в сфере е-Commerce. Мы берем на себя управление доставками по миру — предоставляем услуги по доставке и управлению всем процессом: от заказа в интернет-магазине до получения товара клиентом. Команда 2WTRADE, это более 1500 единомышленников в более чем 20 странах по всему миру. Благодаря нашим пользователям компания стала самой большой и самой успешной компанией е-Commerce в Латинской Америке, Африке и Юго-Восточной Азии. В связи с активным расширением бизнеса и ростом пула задач мы приглашаем Вас присоединиться к нашей команде в Новосибирске. Требования к кандидату: опыт объектно-ориентированного проектирования, понимание принципов SOLID; знание и применение на практике паттернов программирования; знание языка и технологий программирования: PHP, SQL, GIT, Docker; знание MySQL, PostgreSQL (умение оптимизировать запросы для больших объемов данных); опыт работы с одним из фреймворков (Yii2, Symfony, Laravel); знание RabbitMQ, Redis, ELK, MongoDB будет плюсом; знание английского языка на уровне чтения технической документации; умение разбираться с чужим кодом и быстро включаться в процесс. Обязанности: использование современных стек технологий; PHP7.1, PostgreSQL, MySQL, MongoDB, RabbitMQ, Redis, Docker, ELK, WebRTC, Attlassian (BitBucket, Jira, Confluence), AWS (SES, SQS, Transcribe); использование методологии SCRUM в повседневной работе; придерживаться концепции DevOps; поддержка уже существующих ERP и CRM систем; разработка нового функционала; проектирование архитектурных модулей системы; интеграция с различными сервисами. Условия: возможность получить опыт/реализовать себя в международной digital компании с интернациональной командой в проектах от Америки до Китая; корпоративные занятия английским языком и возможность использовать язык в работе (наши коллеги в других странах говорят на английском); возможность посещать профильные внешние конференции по всему миру; комфортные условия работы в одном из наших офисов г. Новосибирска, по улице Коммунистическая улица, м. Площадь Ленина; гибкий график: возможность расстаться с утренними пробками; официальное трудоустройство с первого дня по ТК РФ.",,," возможность получить опыт/реализовать себя в международной digital компании с интернациональной командой в проектах от Америки до Китая; корпоративные занятия английским языком и возможность использовать язык в работе (наши коллеги в других странах говорят на английском); возможность посещать профильные внешние конференции по всему миру; комфортные условия работы в одном из наших офисов г. Новосибирска, по улице Коммунистическая улица, м. Площадь Ленина; гибкий график: возможность расстаться с утренними пробками; официальное трудоустройство с первого дня по ТК РФ.",MySQL|Yii|Git|MongoDB|Agile Project Management
