,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
476,476,go разработчик (middle senior),Краснодар,90000.0,150000.0,ПРОФИТКЛИКС,2019-10-21T13:19:07+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Привет! Мы - ProfitClicks, развиваемся в сфере интернет-рекламы по модели CPA c 2016 года. Мы - продуктовая компания и уже реализовали множество успешных проектов: тизерная рекламная сеть для информационных сайтов, сеть по монетизации push-уведомлений, трекер для аналитики трафика, новостной портал и другие решения. Все эти продукты - highload-системы со средней нагрузкой 3000 хитов в секунду (есть проекты с нагрузкой в 6000 хитов в пике). В нашей команде 85+ человек и только за последние полгода мы приросли в 1,5 раза. Нам нужен толковый Golang-разработчик на проект по монетизации push-уведомлений. Это один из наиболее сложных по бизнес-логике проектов с микросервисной архитектурой и большими нагрузками. Для будущего коллеги у нас есть интересные задачи: разработка новых фич (все сервисы уже написаны и работают, принципиально новые сервисы писать не придется, но новые фишки будут постоянно) реализация интеграции с внутренними и внешними сервисами перманентный рефакторинг, написание масштабируемого кода повышение отказоустойчивости сервисов и оптимизация нагрузок (в основном сетевых) Проектирование внутренней архитектуры сервиса Backend-cтек проекта: Golang (Golint, Httprouter, geoip2-golang и вот это вот всё) СУБД: MySQL, Aerospike, Clickhouse, Redis. Что мы ожидаем от кандидата: Опыт коммерческой разработки на Golang от 2 лет Понимание принципов микросервисной архитектуры Опыт работы с многопоточностью Знание Linux на уровне пользователя, знание командной строки (работаем на Ubuntu) А еще: ответственность, системность, чувство юмора (☺), умение планировать и оценивать объем работы Будет плюсом: Опыт разработки высконагруженных сервисов Опыт работы с MySQL, Redis, Clickhouse Знание Linux выше пользовательского уровня Со своей стороны с радостью предложим: полный highload и интересные, разнообразные задачи с высоким уровнем ответственности обмен опытом в команде увлеченных профессионалов прокачка на конференциях и корпоративная иблиотека плавающее начало рабочего дня (возможность приезжать на работу с 7:30 до 10:30 утра), график 5/2 коллектив, который продуктивно работает и также отдыхает, классные корпоративы несколько раз в год :) крутой дизайнерский офис на Красных Партизан (PlayStation, зоны отдыха) ДМС или абонемент в спортзал на выбор чай и сладости в офисе, все по канонам конкретные цифры по доходу готовы обсуждать после прохождения отбора. На старте, конечно же, отталкиваемся от пожеланий кандидата. Формат работы — офис в г. Краснодаре. Удаленная работа невозможна. Но мы готовы взять на себя расходы по релокации иногородних кандидатов и членов их семьи: оплата перелета/ переезда, оплата 50% или 100% стоимости 1 месяца проживания в съемной квартире в Краснодаре. Если у тебя остались вопросы - пиши нам на почту - мы расскажем обо всех интересующих деталях и будем рады знакомству :)",,,,MySQL|Go-разработка|JavaScript|Git|Golang|Consumer Goods|Clickhouse|Redis|SOLID|Aerospike|Linux
