,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
779,779,специалист по проектированию 1с,Екатеринбург,40000.0,,"Айтекс, Центр Информационных Технологий",2019-10-21T06:46:02+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Если вы имеете опыт работы Программистом 1С или Консультантом, и у вас есть интерес к проектированию в данном направлении, то нам бы хотелось видеть вас в штате наших специалистов. Обязанности: Оценка первичных заявок; Обследование предприятий Заказчиков; Проектировка; Разработка технического задания; Передача оцененных задач и технических заданий программистам. Требование: Обязательное: опыт работы программистом или консультантом 1С; Желательное: опыт разработки тех. заданий, работа проектах программистом или консультантом. Условия: Официальное трудоустройство; Возможны командировки (если заказчик в другом городе); Стандартный отпуск; На испытательный срок 40 тыс.руб., после по результатам работы.",,," Официальное трудоустройство; Возможны командировки (если заказчик в другом городе); Стандартный отпуск; На испытательный срок 40 тыс.руб., после по результатам работы.",
