,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1057,1057,senior java developer (spring boot),Новосибирск,,,Nitka Technologies,2019-10-08T19:22:32+0300,От 3 до 6 лет,Полный день,Полная занятость,"Nitka Technologies, Inc. частная IT компания с офисами в Беларуси, России, Польше и США. Компания является центром разработки, в котором сосредоточено более 200 сотрудников, специализирующихся на разработке, тестировании и поддержке продукта. Приглашаем Senior Java разработчика в нашу команду на проект для заказчика из США . Вы будете работать над продуктом для финансовой организации. Что нужно знать и уметь: Опыт back-end разработки от 3 лет Отличное знание Java/Spring Boot Отличное знание баз данных SQL, NoSQL и graph DB Опыт разработки на Python/ Nodejs/Golang будет плюсом Опыт с Linux и облачными технологиями (Docker, CF/K8s) Хороший разговорный английский для участия в митингах и переписке Что мы предлагаем: Полная занятость (8 ч/день) Удаленная работа Работа в международной команде профессионалов Конкурентная компенсация в долларах США Оплачиваемый отпуск, больничные дни, праздники",,,,Java|Python|SQL|NoSQL|graph DB|Noda.js|Golang|Linux|Английский язык
