,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
439,439,старший инженер по нагрузочному тестированию,Краснодар,,,МТС,2019-10-14T10:26:32+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Команда QA МТС обеспечивает качество продуктов собственной разработки, которые решают операционные и бизнес-задачи в телекоммуникационном секторе. Стек технологий: Java, C#, Python, InfluxBD, Oracle, MySQL, PostgreSQL, Grafana, HTML, CSS, JSON, SOAP, HTTP, TCP/IP, LINUX, Windows. Обучение внутреннее, а также, внешнее – до двух раз в год за наш счёт. Плюс участие во внешних конференциях. Конструктив — мы ищем лучшие решения и находим общий язык ради общей цели. Гибкость и открытость — мы сами определяем путь к цели, потому что не любим узкие рамки и согласование каждого шага. Старший инженер по нагрузочному тестированию Что именно вам предстоит делать? непосредственное проведение НТ систем поиск узких мест разработка методики НТ и отчетов анализ результатов Опыт и знания, на которые мы рассчитываем: опыт работы с аналогичными обязанностями от 2 лет знание видов нагрузочного тестирования, понимание их применяемости умение разбираться в чужом коде на одном из языков Java, C#, Python знание одного из инструментов нагрузочного тестирования (Jmeter, LoadRunner и т.п.) понимание архитектуры приложений понимание принципов работы протоколов Кого мы хотим видеть? Въедливого, азартного, увлеченного новыми технологиями и автоматизацией ручного труда специалиста. Узнали себя? Тогда срочно откликайтесь на вакансию! Какие инструменты вам предстоит использовать в работе? Jmeter, LoadRunner, MS Visual Studio, InfluxDB, Grafana, TFS, Jenkins. Нужно ли знать иностранные языки? Знание английского языка на уровне чтения тех. документации, будет Вашим преимуществом. Ждать ли овертайм? Допустим гибкий график. Овертаймы возможны, но не являются правилом. Мы за оптимизацию рабочего времени. Какие условия? Каждый месяц - аванс и зарплата, дважды в год - премия. Бонусом – корпоративная связь, отличная медицинская страховка, компенсация расходов на спорт, обучение в корпоративном университете и доступ к масштабной корпоративной библиотеке.",,,,Python|Java|Английский язык|Jmeter|LoadRunner
