,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
770,770,разработчик субд (postgresql oracle),Новосибирск,80000.0,,БАРС Груп,2019-10-07T08:34:57+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Компания «БАРС Груп», ведущий разработчик и интегратор решений для государственного и коммерческого секторов, ищет С пециалиста по работе с базами данных. Требования к соискателю Опыт работы в сфере разработки ПО, систем автоматизации на базе PostgreSQL/Oracle; Знание языков программирования: SQL, желательно HTML/XML; Базы данных: PostgreSQL/ Oracle. Обязанности Создание и оптимизация запросов SQL (хранимых процедур, триггеров, функций, представлений); Анализ требований заказчика и разработка/доработка соответствующих объектов баз данных; Участие в разработке архитектуры данных и структур баз данных; Анализ производительности баз данных‚ оптимизация и ускорение обработки запросов; Разработка и поддержание в актуальном состоянии документации по своему направлению деятельности; Поддержка информационной системы на базе Oracle (написание запросов, адаптация работы системы, настройка системы); Администрирование, мониторинг неисправностей в запросах к БД . Условия Перспективы карьерного роста; Возможность предоставления бесплатного жилья на первый месяц для кандидатов из других городов.",,,,
