,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
984,984,разработчик rust,Новосибирск,,,"Программный Продукт, ИТ-компания",2019-10-07T10:25:06+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Привет! Мы команда, которая разрабатывает свой продукт в сфере распределенных систем. Свою миссию мы видим в создании и развитии эффективного блокчейн-фреймворка, адаптированного для рынка в России, и внедрении блокчейн-решений в повседневную жизнь. Если у Вас есть понимание работы блокчейна, криптографии и опыт системного программирования, то мы будем рады Вам! Какие задачи: доработка и расширение возможностей блокчейн-фреймворка; доработка и расширение инфраструктуры продукта; анализ производительности продукта и оптимизация под высокие нагрузки; анализ бизнес требований заказчика, реализация блокчейн решений на основе разрабатываемого фреймворка. Нам необходим: опыт разработки на Rust (от 1 года) ИЛИ C++ (1-3 года); опыт многопоточного программирования; опыт работы в команде. Будет плюсом: опыт разработки распределенных систем; опыт разработки высоконагруженных систем; опыт работы с другими блокчейнами (Ethereum, HyperLedger Fabric, Corda, Exonum); знакомство с nodejs; опыт имплементации решений КриптоПро в приложениях. Если Вы не обладаете перечисленными навыками на высоком уровне, но уверены в себе и хотите расти и развиваться, то мы ждем Вас. Условия: работу в крупной IT-компании, занимающей лидирующие позиции на рынке разработки ПО в России; участие в масштабных, интересных и значимых проектах; оформление в соответствии с ТК РФ; оплачиваемый отпуск и больничный; прозрачную систему профессионального и карьерного роста; молодой дружный коллектив; возможность внутреннего обучения; добровольное медицинское страхование; конкурентный размер заработной платы. офис, микрорайон Академгородок.",,," работу в крупной IT-компании, занимающей лидирующие позиции на рынке разработки ПО в России; участие в масштабных, интересных и значимых проектах; оформление в соответствии с ТК РФ; оплачиваемый отпуск и больничный; прозрачную систему профессионального и карьерного роста; молодой дружный коллектив; возможность внутреннего обучения; добровольное медицинское страхование; конкурентный размер заработной платы. офис, микрорайон Академгородок.",
