,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1184,1184,php программист (junior),Самара,,,"Единая электронная торговая площадка, АО (группа ВТБ)",2019-10-21T10:00:39+0300,От 1 года до 3 лет,Полный день,Полная занятость,"ЕЭТП – крупнейшая площадка в области электронных торгов. Мы расширяем команду собственной разработки в связи с большим количеством новых проектов. Будем рады видеть в нашей команде профессионального и результативного разработчика PHP . Обязанности: Развитие функционала площадки; Повышение надежности и отказоустойчивости систем; Сопровождение существующих систем; Проработка вопросов безопасности, защита от НСД и уменьшение объема НДВ (по запросам СБ) Требования: Опыт разработки и сопровождения продукта на PHP в команде от 1 года; Опыт работы с Zend Framework, Symfony, Yii (либо с аналогичным фреймворком) от полугода; Хорошее знание SQL, сложных запросов, знание оптимизации SQL-запросов; Знание PostgreSQL последних версий является плюсом; Владение JS (ExtJS, Angular, React) как преимущество; Знание и понимание принципов криптографии и работы с электронной подписью приветствуется Условия: Команда профессионалов; работа в Scrum команде; Корпоративное обучение, выставки, участие в конференциях (при необходимости); Фиксированный оклад обсуждается индивидуально (есть бонусная система); Официальное оформление и стабильный доход; График работы 5\2 (с 9 до 18, 2-3 раза в неделю с 12 до 21) Возможность профессионального и карьерного роста."," Опыт разработки и сопровождения продукта на PHP в команде от 1 года; Опыт работы с Zend Framework, Symfony, Yii (либо с аналогичным фреймворком) от полугода; Хорошее знание SQL, сложных запросов, знание оптимизации SQL-запросов; Знание PostgreSQL последних версий является плюсом; Владение JS (ExtJS, Angular, React) как преимущество; Знание и понимание принципов криптографии и работы с электронной подписью приветствуется "," Развитие функционала площадки; Повышение надежности и отказоустойчивости систем; Сопровождение существующих систем; Проработка вопросов безопасности, защита от НСД и уменьшение объема НДВ (по запросам СБ) "," Команда профессионалов; работа в Scrum команде; Корпоративное обучение, выставки, участие в конференциях (при необходимости); Фиксированный оклад обсуждается индивидуально (есть бонусная система); Официальное оформление и стабильный доход; График работы 5\2 (с 9 до 18, 2-3 раза в неделю с 12 до 21) Возможность профессионального и карьерного роста.",PHP|Zend Framework|PostgreSQL|Symfony|Ext JS
