,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
602,602,team lead senior android developer,Новосибирск,150000.0,220000.0,Навигационные системы,2019-10-15T08:35:24+0300,От 3 до 6 лет,Полный день,Полная занятость,"NAVITEL - производитель портативных автонавигаторов и видеорегистраторов, разработчик навигационного программного обеспечения, картографических онлайн-сервисов. Наш основной продукт - Навител Навигатор - это навигационное ПО для мобильных платформ (Android, iOS), автомобильных навигаторов (Linux, Android, QNX) и других устройств. Сервис покрывает страны СНГ, Европы, Азии и Латинской Америки. На протяжении 13 лет мы помогаем в путешествиях более 40 миллионам пользователей. Мы являемся компанией полного цикла: самостоятельно создаем продукт, начиная с производства картографического материала и заканчивая релизами текущих версий для собственной линейки устройств. Зачем нужна эта вакансия? Всё это время мы занимались кроссплатформенной разработкой нашего приложения (С++) с универсальным GUI, который не учитывал стандарты и требования конкретной платформы к интерфейсу. Благодаря этому, наше приложение было легко портируемым под любые платформы, но с развитием мобильного рынка и повышением требований пользователей к приложению, у нас возникла потребность в разработке нового интерфейса для Android устройств. Сейчас мы ведем работу по полному отказу от портабельного C++ интерфейса в пользу привычного для всех пользователей Android «Material design». Кроме того, мы разрабатываем Android приложения в рамках других проектов компании, в том числе, для устройств, выпускаемых под собственным брендом. Чего мы хотим? Мы находимся в процессе реализации нативного Навител Навигатор под Android, уже реализовано около 50% общего объема задач. Мы в поисках Технического лидера, которому будут интересны задачи, связанные с формированием и управлением командой (сейчас в команде два Android-разработчика), архитектурой и UI-частью нашего приложения c учетом «Material Design» и лучших практик реализации продуктов под Android. Основные технические требования: Опыт Android разработки от 3-х лет; Наличие завершённых проектов, которые можно посмотреть; Опыт разработки пользовательских интерфейсов, знание гайдлайнов и основных принципов «Material Design»; Уверенное знание Java Core, Android SDK. Мы предлагаем: Принять участие в новом проекте компании и совместно с командой спроектировать и реализовать полезный продукт для огромной аудитории пользователей. Кроме того, мы предоставляем свободу в выборе конкретных технических инструментов для реализации, а также возможность поделиться своей экспертизой с командой и применить ее в других проектах компании. Помимо этого: Официальное трудоустройство, полный соц. пакет (оплачиваемый больничный, отпуск), заработная плата обсуждается по результатам интервью; Уютное рабочее место в новом офисе Наукограда Кольцово, большая, удобная парковка; Полностью оборудованная кухня в офисе, чай и кофе, комната отдыха; Гибкий график работы; Насыщенная корпоративная жизнь.",,,,Android|Android SDK|Java|Material Design|Kotlin
