,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1143,1143,старший разработчик c#,Самара,,,МТС,2019-10-01T12:16:23+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Чем предстоит заниматься: разработка и реализация новых каналов обращения в HelpDesk; создание новых и доработка существующих продуктов компании; участие в принятии архитектурных решений; исследование и применение современных технологий и практик; мониторинг и устранение ошибок в системах. Что нам важно: высшее техническое образование; опыт разработки коммерческих проектов на C# от 1 года; знание C#, ASP.NET Core MVC/WebAPI, JavaScript, HTML, CSS, SQL; умение работать в команде и выполнять поставленные задачи до конца и в срок; желание получать новые знания; английский язык на уровне достаточном для чтения технической документации.Плюсом будет: опыт работы с системой контроля версий Git; опыт работы с Visual Studio и Team Foundation Server; опыт разработки с использованием Microsoft Bot Framework, Entity Framework, React. Условия: официальное оформление в соответствии с трудовым законодательством; стабильная белая зарплата, премии; офис г. Самара Московское шоссе; график работы 5/2, рабочий день с 9 до 18 часов; ДМС, корпоративная связь, дополнительные дни ежегодного отпуска; доступное обучение: вы можете проходить тренинги очно, дистанционно, в Корпоративном университете, у провайдеров, у наставников.",,," официальное оформление в соответствии с трудовым законодательством; стабильная белая зарплата, премии; офис г. Самара Московское шоссе; график работы 5/2, рабочий день с 9 до 18 часов; ДМС, корпоративная связь, дополнительные дни ежегодного отпуска; доступное обучение: вы можете проходить тренинги очно, дистанционно, в Корпоративном университете, у провайдеров, у наставников.",C#|ASP.NET|JavaScript
