,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
661,661,математик программист,Челябинск,,,Урал-Сервис-Групп,2019-10-15T15:36:35+0300,От 3 до 6 лет,Полный день,Полная занятость,"В данный момент наша компания активно развивается, и нам требуется программист-математик! Мы предлагаем: Работу в крупной и стабильной компании; Официальное трудоустройство, Полный соц.пакет; Своевременную выплату заработной платы на карту, заработная плата полностью белая ; Вы попадете в дружный и сплоченный коллектив единомышленников! Интересные, амбициозные задачи; Возможность развиваться и обучаться. Заработная плата обсуждается индивидуально с успешным кандидатом по итогам собеседования; Комфортное оборудованное рабочее место в офисе в центре города; Требования к соискателю : - Глубокие знания в математике: обработка больших массивов данных, аналитическая геометрия, теория графов. - Умение пользоваться математическими пакетами MathLab - Плюсом будет знание одного/нескольких языков программирования: C++, C#, VB - Свободное владение английским языком. - Аналитический склад ума; - Готовность работать в режиме многозадачности. Задачи: - Перевод математических изысканий в язык, понятный для программистов. - Чтение Российских, зарубежных научных статей с целью поиска алгоритмов обработки данных: классификация, кластеризация, поиск. - Тестирование алгоритмов. - Написание программного кода.",,,,
