,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
652,652,ведущий разработчик c# (team lead senior),Челябинск,,,ПРОМАТИС,2019-10-21T10:00:44+0300,От 3 до 6 лет,Полный день,Полная занятость,"Компания ПРОМАТИС увеличивает объем предоставляемых услуг в области автоматизации промышленных предприятий и производств и , в связи с этим, примет в свою команду увлеченного инженера-программиста/ разработчика. Мы предлагаем интересные задачи, сплоченный коллектив, комфортабельные условия, офис в центре города. Дополнительные бонусы по результатам работ. Обязанности: Разработка систем для промышленных предприятий (MES направление) Проектирование архитектуры; Разбивать проект на задачи, оценивать время на их выполнение и расставлять приоритеты; Наставничество разработчиков; Рецензирование своего и чужого кода. Требования: Отличное знание С#, .Net; Активная жизненная позиция; Знание принципов проектирования и современных подходов к разработке; Глубокое понимание принципов ООП Умение работать с чужим кодом; Будет плюсом: Умение объяснять сложные вещи простыми словами. Условия: полный рабочий день; график работы 5/2; оформление согласно ТК РФ; дружный, сплоченный коллектив; адекватное руководство; интересные задачи; уровень зарплаты: индивидуально, в соответствии с уровнем квалификации;"," Отличное знание С#, .Net; Активная жизненная позиция; Знание принципов проектирования и современных подходов к разработке; Глубокое понимание принципов ООП Умение работать с чужим кодом; Будет плюсом: Умение объяснять сложные вещи простыми словами. "," Разработка систем для промышленных предприятий (MES направление) Проектирование архитектуры; Разбивать проект на задачи, оценивать время на их выполнение и расставлять приоритеты; Наставничество разработчиков; Рецензирование своего и чужого кода. "," полный рабочий день; график работы 5/2; оформление согласно ТК РФ; дружный, сплоченный коллектив; адекватное руководство; интересные задачи; уровень зарплаты: индивидуально, в соответствии с уровнем квалификации;",С#|ООП|ORACLE|MS SQL|MES
