,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
905,905,инженер программист систем электронного документооборота,Екатеринбург,,,Стройдормаш,2019-10-21T09:37:15+0300,От 1 года до 3 лет,Полный день,Полная занятость,"О нас : АО «Стройдормаш» - динамично развивающееся предприятие, занимающее ведущие позиции на рынке бурильно–кранового оборудования в России и СНГ. Предприятие выпускает специальную бурильную технику, применяемую в различных отраслях. Наше предприятие признано инновационным предприятием за разработку наибольшего количества технических новинок на рынке спецтехники. Требование и обязанности к кандидату Ваша зона ответственности: Обеспечивать поддержку электронного документооборота СЭД; Планировать, разрабатывать и внедрять электронные документы с последующей настройкой бизнес-процессов в системе СЭД; Консультировать пользователей по СЭД; Создавать и конфигурировать XML для работы с различным функционалом, входящим в СЭД. Мы ожидаем, что Вы обладаете следующими компетенциями: Хорошо знаете и понимаете: HTML, CSS, java-script, jQuery; Умеете конфигурировать XML; Обладаете опытом разработки ТЗ, и умением «слышать» и понимать заказчика; Умеете разрабатывать инструкции по эксплуатации электронного документооборота. PS: в идеале программист: C#, ASP.Net, MVC 5, JS, jQuery; Имеете опыт техподдержки с сервером и настройки доступа; Обладаете хорошими коммуникативными навыками; Умеете работать на результат. Мы предлагаем Вам условия: Б ессрочный трудовой договор , четкое исполнение ТК РФ; Комфортный офис, график работы, отсутствие строгого дресс-кода; Официальный доход , уровень заработной платы состоит из оклада и премиальной части за выполнение проектов (сверх задач) зависят от ваших технических знаний и навыков; Индивидуальная карта адаптации , работа и поддержка ментора, обучение, участие в конференциях; Корпоративные мероприятия : Новый год, дни рождения. Еще мы помним о Ваших детях и дарим подарки на новый год. Рады увидеть Вас в нашей команде !",,,,JavaScript|CSS|HTML|C#|XML
