,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
394,394,программист 1с в лизинговую компанию,Новосибирск,100000.0,150000.0,ТаймЛизинг,2019-10-14T01:03:10+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Программирование на платформе 1С 8.3, Сопровождение программных продуктов на базе типовой конфигурации (в т.ч. БП 3.0, ЗУП 3.1) и нетиповой конфигурации, Доработка, написание отчётов, работа с пользователями, управление правами доступа, Составление документации, ТЗ, инструкций пользователя, Интеграция 1С c внешними сервисами, Настройки обмена данными между базами. Требования: Высшее профильное образование, Опыт разработки в среде 1С: Предприятие 8.3 от 1 года, Владение основными механизмами платформы: язык запросов, СКД, механизмы обмена данными, Знания в области бухгалтерского и управленческого учета. Условия: ООО &quot;ТаймЛизинг&quot; объявляет конкурс на замещение вакантной должности &quot;Программист 1С&quot;. Мы предлагаем: Оформление по ТК РФ с первого дня работы, Рабочая неделя: пн-пт, с 08-30 до 17-30, Полный соц.пакет (отпускные, больничные, суточные) + дополнительный соц.пакет, Премирование лучших сотрудников отдыхом за границей, Денежный подарок в день рождения сотрудника, Новогодние подарки детям сотрудников, Корпоративный спорт, Современное, полностью оборудованное рабочее место, Всесторонняя помощь в освоении новых профессиональных знаний: система наставничества и адаптации к работе, периодические тренинги и семинары, Интересная корпоративная жизнь Заработная плата состоит из оклада (определяется на собеседовании и зависит от опыта кандидата) и премиальной части. Выплачивается своевременно, 2 раза в месяц. Наша компания открыта для целеустремленных, энергичных и инициативных сотрудников, заинтересованных в высоких доходах и своём развитии."," Высшее профильное образование, Опыт разработки в среде 1С: Предприятие 8.3 от 1 года, Владение основными механизмами платформы: язык запросов, СКД, механизмы обмена данными, Знания в области бухгалтерского и управленческого учета. "," Программирование на платформе 1С 8.3, Сопровождение программных продуктов на базе типовой конфигурации (в т.ч. БП 3.0, ЗУП 3.1) и нетиповой конфигурации, Доработка, написание отчётов, работа с пользователями, управление правами доступа, Составление документации, ТЗ, инструкций пользователя, Интеграция 1С c внешними сервисами, Настройки обмена данными между базами. "," ООО &quot;ТаймЛизинг&quot; объявляет конкурс на замещение вакантной должности &quot;Программист 1С&quot;. Мы предлагаем: Оформление по ТК РФ с первого дня работы, Рабочая неделя: пн-пт, с 08-30 до 17-30, Полный соц.пакет (отпускные, больничные, суточные) + дополнительный соц.пакет, Премирование лучших сотрудников отдыхом за границей, Денежный подарок в день рождения сотрудника, Новогодние подарки детям сотрудников, Корпоративный спорт, Современное, полностью оборудованное рабочее место, Всесторонняя помощь в освоении новых профессиональных знаний: система наставничества и адаптации к работе, периодические тренинги и семинары, Интересная корпоративная жизнь Заработная плата состоит из оклада (определяется на собеседовании и зависит от опыта кандидата) и премиальной части. Выплачивается своевременно, 2 раза в месяц. Наша компания открыта для целеустремленных, энергичных и инициативных сотрудников, заинтересованных в высоких доходах и своём развитии.",1С программирование|1С: Зарплата и управление персоналом|1С: Предприятие 8|1С: Бухгалтерия
