,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
856,856,data scientist (санкт петербург),Новосибирск,,,ЦРТ | Группа компаний,2019-10-11T15:31:26+0300,От 3 до 6 лет,Полный день,Полная занятость,"Мы ищем в команду эксперта, которые любит и умеет распознавать, очищать, синтезировать, искажать и извлекать большие объемы информации: пол, возраст, язык, эмоции и многое другое. Ваши задачи: Разработка алгоритмов распознавания речи/ эмоций/ синтеза речи/ биометрии (машинное обучение, работа с графами) Создание и сопровождение программных компонентов Проведение экспериментальных исследований Наши ожидания от Вас: Хорошая математическая подготовка (знание методов статистического анализа данных, построения математических моделей) Знание и опыт в Machine Learning, Deep Learning Знания и опыт программирования на Python, C++ Высокий уровень английского языка, позволяющий свободно читать и понимать научные статьи на английском Преимущества работы у нас: Получить опыт работы в команде,которая любит делать новые алгоритмы и видит их применение в реальной жизни Получить помощь в переезде (релокационный пакет) Познакомиться с крутыми специалистами по машинному обучению и глубоким нейросетям Возможность посетить мировые научные конференции: каждый год добрая половина нашей большой команды выезжает в Европу, США, Китай и другие страны, чтобы пообщаться с коллегами, получить новый опыт",,,,Machine Learning|Deep Learning|Python|C++|Статистический анализ|Математическое моделирование|Neural networks|Нейросети
