,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
898,898,инженер по тестированию встроенного по,Екатеринбург,,,Прософт-Системы,2019-10-01T08:20:17+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Инженерная компания &quot;Прософт-Системы&quot; приглашает на работу специалиста на должность - Инженер по тестированию встроенного ПО. Обязанности: Разработка тест-планов и тест-кейсов; Разработка методик тестирования ПО; Моделирование ситуаций при эксплуатации ПО; Тестирование программных продуктов; Документирование результатов; Контроль ликвидации выявленных ошибок. Требования: Высшее образование; Опыт разработки методик тестирования и тестов для промышленных контроллеров; Понимание принципов программирования на C/C++. Знание скриптовых языков; Знание ОС Linux; Знание специализированного ПО для автоматизированного тестирования и регистрации ошибок. Условия: Заработная плата: оклад + квартальные премии, стартовые условия обсуждаются в зависимости от квалификации, опыта работы; Трудовые отношения в полном соответствии с ТК РФ; ДМС, компенсация спортивного абонемента; Место работы: Волгоградская.", Высшее образование; Опыт разработки методик тестирования и тестов для промышленных контроллеров; Понимание принципов программирования на C/C++. Знание скриптовых языков; Знание ОС Linux; Знание специализированного ПО для автоматизированного тестирования и регистрации ошибок. , Разработка тест-планов и тест-кейсов; Разработка методик тестирования ПО; Моделирование ситуаций при эксплуатации ПО; Тестирование программных продуктов; Документирование результатов; Контроль ликвидации выявленных ошибок. ," Заработная плата: оклад + квартальные премии, стартовые условия обсуждаются в зависимости от квалификации, опыта работы; Трудовые отношения в полном соответствии с ТК РФ; ДМС, компенсация спортивного абонемента; Место работы: Волгоградская.",
