,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
790,790,архитектор (технологии microsoft),Новосибирск,,,Softline,2019-10-14T09:12:03+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Поддержка сделок по продажам в части подготовки технических решений и ценовых предложений по отдельным техническим элементам; Подготовка технических решений и их различных модификаций с учетом запросов от крупных корпоративных клиентов, анализ и консультирование запросов клиентов с технической точки зрения; Обеспечение учета требований внутренних служб компании (продажи, техническая поддержка, project менеджмент) для подготовки технических решений для клиентов; Активное участие в расширении бизнеса для существующих клиентов компании за счет предложения новых технических решений и рекомендаций; Участие в обсуждении предлагаемого решения с клиентами и/или с техническими подразделениями клиентов. Требования: Высшее техническое образование; Опыт работы Pre-Sales Engineer в крупной ИТ (желательно - компании-системном интеграторе или аутсорсинговой компании) не менее 3-х лет; Знания о новых продуктах Microsoft и концепциях в ИТ; Опыт проектирования, внедрения, трансформации/миграции инфраструктурных решений в масштабах 1000+ пользователей; Опыт работы с технологиями и продуктами Microsoft (AD, Exchange, SC, Виртуализация, UC); Опыт проектирования/внедрения/миграции облачных и гибридных услуг и решений Microsoft; Опыт подготовки проектной документации: высокоуровневые и низкоуровневые дизайны, проектные планы, сервисная документация, тест-кейсы; Опыт и отличные навыки технического координирования группы инженеров при работе над сложными инфраструктурными изменениями и участии в проектах по трансформации ИТ; Успешный опыт подготовки ТКП и самостоятельно инициируемых предложений по оптимизации для Заказчика, как со стороны выбора, обоснования и разработки архитектуры предлагаемого решения, так и со стороны финансовых затрат на внедрение и поддержку; Умение видеть потребности клиентов и конвертировать их в конкретные технические решения; Умение грамотно презентовать и защищать ТКП (подготовка слайдов, проведение презентаций и демонстраций, обоснование решения); Отличные коммуникативные навыки, грамотная устная и письменная речь; Умение и желание работать в команде. Условия: Локация – Казахстан, г. Алматы, г. Астана; Оформление по ТК РФ; Возможность развития и роста внутри компании; График работы: понедельник - пятница, с 9.00 до 18.00."," Высшее техническое образование; Опыт работы Pre-Sales Engineer в крупной ИТ (желательно - компании-системном интеграторе или аутсорсинговой компании) не менее 3-х лет; Знания о новых продуктах Microsoft и концепциях в ИТ; Опыт проектирования, внедрения, трансформации/миграции инфраструктурных решений в масштабах 1000+ пользователей; Опыт работы с технологиями и продуктами Microsoft (AD, Exchange, SC, Виртуализация, UC); Опыт проектирования/внедрения/миграции облачных и гибридных услуг и решений Microsoft; Опыт подготовки проектной документации: высокоуровневые и низкоуровневые дизайны, проектные планы, сервисная документация, тест-кейсы; Опыт и отличные навыки технического координирования группы инженеров при работе над сложными инфраструктурными изменениями и участии в проектах по трансформации ИТ; Успешный опыт подготовки ТКП и самостоятельно инициируемых предложений по оптимизации для Заказчика, как со стороны выбора, обоснования и разработки архитектуры предлагаемого решения, так и со стороны финансовых затрат на внедрение и поддержку; Умение видеть потребности клиентов и конвертировать их в конкретные технические решения; Умение грамотно презентовать и защищать ТКП (подготовка слайдов, проведение презентаций и демонстраций, обоснование решения); Отличные коммуникативные навыки, грамотная устная и письменная речь; Умение и желание работать в команде. "," Поддержка сделок по продажам в части подготовки технических решений и ценовых предложений по отдельным техническим элементам; Подготовка технических решений и их различных модификаций с учетом запросов от крупных корпоративных клиентов, анализ и консультирование запросов клиентов с технической точки зрения; Обеспечение учета требований внутренних служб компании (продажи, техническая поддержка, project менеджмент) для подготовки технических решений для клиентов; Активное участие в расширении бизнеса для существующих клиентов компании за счет предложения новых технических решений и рекомендаций; Участие в обсуждении предлагаемого решения с клиентами и/или с техническими подразделениями клиентов. "," Локация – Казахстан, г. Алматы, г. Астана; Оформление по ТК РФ; Возможность развития и роста внутри компании; График работы: понедельник - пятница, с 9.00 до 18.00.",
