,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
913,913,"senior c++ developer (берлин, германия)",Новосибирск,,455000.0,Кадровое агентство Алексея Сухорукова,2019-09-24T14:43:17+0300,Более 6 лет,Полный день,Полная занятость,"Крупная продуктовая компания в Германии, которая более 10 лет занимается разработкой приложений под Windows, ищет опытного C++-разработчика в свой офис в Берлине. Клиентами компании являются международные корпорации, консалтинговые агентства и сотни тысяч благодарных пользователей по всему миру. Все они используют программное обеспечение, которое представляет собой уникальное соединение сложных алгоритмов и доступного интерфейса. Команда компании - это множество блестящих умов, собранных вместе ради общей цели - создания совершенного продукта с помощью решения сложных задач на С++. Некоторые сотрудники являются членами немецкой группы стандартизации (DIN) и участвуют в международной стандартизации ISO/IEC C++. Мы предлагаем вам возможность работать плечом к плечу с этой командой и создавать вместе с ней востребованный продукт европейского качества. От вас будут ожидать: Уверенные теоретические и практические знания C++ (11/14) Знание ООП и навыки проектирования Успешный опыт работы в команде ​Обязательно: Диплом о высшем образовании (для визы) Свободное владение английским языком Кроме того, отлично, если у вас есть: Опыт кроссплатформенной разработки на С++ (MacOs, Windows) Знание алгоритмов и структур данных Знание STL, Boost Опыт разработки многопоточных приложений Взамен компания вам предложит: Широкий спектр чрезвычайно сложных задач разработки на C++ Исключительно комфортную рабочую среду, в которой вы сможете расти и останетесь надолго Свободу в выстраивании собственных задач Что вам еще должно понравиться: Конкурентная зарплата и бонусы Помощь и содействие при переезде в Германию. 10 причин для переезда программиста в Германию тут. Прекрасный офис в центре Берлина Штатная бесплатная няня (если вам потребуется отдохнуть вечером или в выходной) Курсы немецкого языка от компании Ждем ваше резюме, а также готовы ответить на все ваши вопросы! Почему стоит обратиться в наше кадровое агентство? ✓Наши услуги бесплатны для кандидатов ✓Мы более 10 лет занимаемся подбором IT-специалистов для крупнейших российских и международных компаний. А наш опыт по релокации новоиспеченных сотрудников за границу позволяет решать вопросы любого уровня сложности. ✓Мы сотрудничаем с десятками компаний по всему миру. Мы знаем все о них. Мы знаем все о странах, в которые они ищут своих будущих сотрудников. Мы знаем все тонкости процессов рекрутинга в каждой из них. ✓Мы умеем находить для них самых подходящих и по духу, и по техническим навыкам кандидатов. ✓ Мы можем предложить вам выбор вакансий и работодателей в разных странах. ✓И сможем помочь успешно трудоустроиться в той из них, которая больше всего нравится именно вам и на которую вы лучше всего подходите. ✓Нет, мы не занимаемся тем, что даем шпаргалки и решаем за кандидатов тестовые задания. Но скажем, как лучше подготовиться к прохождению собеседований и решению технических задач.",,,,C++|ООП
